"Time"	"xCenter"	"yCenter"	"MaximalerRadius"	"DurchschnittRadius"	"EightyProzentRadius"	"DurchschnittAnzahlZellen"	"AnzahlZellenSystem"	"Abdeckung"
"1"	0	111.995217218015	112	40.4635212921227	27.1335176556126	36.2330982430087	4	2509	0.0500039859693878
"2"	10	112.130641769858	112.034242585322	46.140452222377	27.5697005766469	36.8697498605391	6.01268498942918	3311	0.0659877232142857
"3"	20	112.052415038873	112.140716642371	48.8429504070858	28.4115759192901	38.054111142184	5.61807580174927	4116	0.08203125
"4"	30	112.123823092741	112.373924593872	51.8262233252622	29.2807359196001	39.195778489137	5.33826855850298	4863	0.0969188456632653
"5"	40	112.190018015294	112.446670887427	55.7887705173834	30.5011099395007	40.8691407984388	5.14956428952516	5623	0.112065529336735
"6"	50	112.263430707547	112.604956525157	57.4921689692693	31.7799467781097	42.7162859872416	5.0374213836478	6360	0.126753826530612
"7"	60	112.331343050084	112.638806302757	60.2300325614445	33.2162480519456	44.7185057672037	4.97523916713562	7108	0.141661352040816
"8"	70	112.286705599899	112.71625057646	63.2128550708832	34.6946107625457	46.7581893469129	4.90637273533511	7893	0.157306281887755
"9"	80	112.315866893137	113.021742987103	65.072341422589	36.2008980192925	48.7405289177717	4.87793643482266	8684	0.173070790816327
"10"	90	112.142271481131	112.957521192053	69.0506981527388	37.7828061707843	50.9627448959591	4.82581730263849	9513	0.189592633928571
"11"	100	112.246530042463	112.898057488902	71.6489405866289	39.3622836747553	53.0118678052976	4.8033198224281	10362	0.206513073979592
"12"	110	112.198270215216	112.906946461784	77.2901414756231	41.0129523161381	55.2126148470876	4.78487290762554	11291	0.225027901785714
"13"	120	112.22932590805	113.038129548429	77.6648070869913	42.6111763343219	57.3772840386516	4.75376308900524	12224	0.243622448979592
"14"	130	112.143781814745	113.138336272212	79.1720096571715	44.2911762713588	59.6726034408468	4.7248393194707	13225	0.263572225765306
"15"	140	112.055866917241	113.113860632004	81.7160091684001	46.0737808201465	62.018762607418	4.69339458481242	14367	0.286332110969388
"16"	150	112.09570784301	113.144921834993	84.9254237449202	47.6978387669112	64.0910713748888	4.65886460623303	15466	0.308235012755102
"17"	160	112.190166674692	113.197895479988	87.7956344856411	49.393613670034	66.3776592037022	4.63713511886849	16615	0.331134406887755
"18"	170	112.137403935237	113.32990642568	90.4123202261811	51.063644334856	68.5750432579213	4.62592759163481	17788	0.354512117346939
"19"	180	112.260534553102	113.283501046267	92.0761498302759	52.7268913065143	70.776312059482	4.59547844374343	19020	0.37906568877551
"20"	190	112.325159425423	113.376758628493	95.5936153864593	54.4422301272292	73.0116405111925	4.57093663911846	20328	0.405133928571429
"21"	200	112.428566734533	113.387629350794	99.0265301500111	56.1002477881426	75.2495891794874	4.55360695941881	21611	0.430703922193878
"22"	210	112.306750200244	113.609751976319	100.936187304325	57.7731306236044	77.4648793527562	4.54266063033258	22972	0.457828443877551
"23"	220	112.3211839565	113.653196571006	103.798668644869	59.4057746687932	79.6389537086089	4.53211084614752	24322	0.484733737244898
"24"	230	112.373981500019	113.590320308793	105.880306401127	61.0438575586172	81.7860203611764	4.51289231128223	25713	0.512456154336735
"25"	240	112.340827237394	113.435160780272	109.131920972288	62.7096943852293	83.9927808083734	4.50268678689731	27170	0.541493941326531
"26"	250	112.504044305468	113.625632897898	111.587016324562	64.3558032922438	86.2031503852937	4.49430826175012	28638	0.570750956632653
"27"	260	112.634464227963	113.718020471911	113.453313544199	66.006492378676	88.4396794839095	4.47124759567553	30154	0.600964604591837
"28"	270	112.56871377691	113.664754691132	115.884390351867	67.7149747827105	90.6983326760434	4.46728618680107	31745	0.632672991071429
"29"	280	112.388676422765	113.617932893126	118.615001133837	69.3884792909061	92.9378709032596	4.42995357196346	33385	0.66535794005102
"30"	290	112.376336333466	113.77710284584	121.577952502405	71.0763956693117	95.2051455068312	4.39619091064606	35074	0.699019451530612
"31"	300	112.43172681367	113.612528414843	124.238036123444	72.6102048174388	97.2877187327272	4.36392905866303	36650	0.730428890306122
"32"	310	112.457250415308	113.390157925163	126.526252622257	74.074850816603	99.3070651955347	4.31945135198806	38203	0.761379942602041
"33"	320	112.428569520265	113.068621928089	129.060541079828	75.4391869491669	101.099999024208	4.28774512275042	39674	0.79069674744898
"34"	330	112.459048608028	112.9067684937	131.387952047929	76.6606261138199	102.716240476794	4.25063976018133	41031	0.817741549744898
"35"	340	112.493806217132	112.788377570806	133.746245891362	77.7190792145063	104.088568713135	4.21717913488416	42214	0.841318558673469
"36"	350	112.330212703138	112.739802026996	135.075744824723	78.7398370965637	105.350841707851	4.18850946008306	43340	0.863759566326531
"37"	360	112.316283275678	112.570931810298	137.035124784098	79.6216057259774	106.428738164304	4.16915085817525	44280	0.88249362244898
"38"	370	112.226596642805	112.467931248599	139.529673472622	80.4468568186089	107.403388941885	4.1499036523511	45149	0.899812659438776
"39"	380	112.186139609351	112.369514024847	142.889908739307	81.1840696291048	108.264257376233	4.13092049389168	45921	0.91519850127551
"40"	390	112.031111309702	112.253028158599	147.224009486991	81.9392824125522	109.142368166751	4.11402869993575	46690	0.930524553571429
"41"	400	111.888062754466	112.185555860236	149.364656501974	82.553089548523	109.834750514828	4.09961734424219	47301	0.94270169005102
"42"	410	111.810611405829	112.076267888717	152.5252189958	83.1232608238095	110.436838906614	4.08537400752194	47860	0.953842474489796
"43"	420	111.802300529111	111.980883183212	154.662691389936	83.6198561826588	110.986051100199	4.07274683439543	48332	0.963249362244898
"44"	430	111.832659635955	111.883837785903	156.117834425996	84.1040367077716	111.461480176517	4.06060233306681	48777	0.972118144132653
"45"	440	111.748513180037	111.870059520396	156.540332066062	84.5250487361923	111.885601788591	4.04671318996562	49151	0.979571906887755
"46"	450	111.707843544015	111.843406418783	157.295048826094	84.8699237023453	112.252513756613	4.03546300040437	49460	0.985730229591837
"47"	460	111.709878858229	111.781340977046	157.679121465997	85.1516785410563	112.554718692646	4.02466453417024	49707	0.990652901785714
"48"	470	111.623133311939	111.709148073009	157.745808807865	85.309894343344	112.732426231919	4.01801657203619	49843	0.993363360969388
"49"	480	111.588918687113	111.634872350551	157.717385738005	85.459210697004	112.894644686297	4.0116076610563	49967	0.995834661989796
"50"	490	111.53474482938	111.586469088607	157.770527627366	85.5463382067633	112.993131726497	4.00747387142543	50041	0.997309470663265
"51"	500	111.537225942709	111.555727451043	157.750540722136	85.6071197640398	113.071389234481	4.00471104900689	50095	0.998385682397959
"52"	510	111.525977135332	111.550916781389	157.739185400328	85.637496673791	113.10540742564	4.00335188843	50121	0.998903858418367
"53"	520	111.511563825396	111.540767553548	157.721817429359	85.6632968834615	113.147218562835	4.0019145626421	50142	0.999322385204082
"54"	530	111.500009969692	111.532630802361	157.707894402713	85.6742732591544	113.162218771215	4.00119636305631	50152	0.999521683673469
