"Time"	"xCenter"	"yCenter"	"MaximalerRadius"	"DurchschnittRadius"	"EightyProzentRadius"	"DurchschnittAnzahlZellen"	"AnzahlZellenSystem"	"Abdeckung"
"1"	0	111.995217218015	112	40.4635212921227	27.1335176556126	36.2330982430087	4	2509	0.0500039859693878
"2"	10	111.691446349299	112.211579731308	47.6652023214287	27.5814825410632	36.9216176299422	6.51693925233645	3424	0.0682397959183673
"3"	20	111.920238767123	112.19384652968	51.185804224585	28.7313103301358	38.3988030798623	5.96666666666667	4380	0.0872927295918367
"4"	30	111.856248755463	112.266317765533	56.125373816937	30.247881761872	40.6444230198257	5.73437203116093	5263	0.104890784438776
"5"	40	111.813231126578	112.367068177404	59.4126260368483	31.9587376803485	43.1248381465736	5.59695694399482	6178	0.123126594387755
"6"	50	111.900394131553	112.166802809067	63.6699808196472	33.9068374844379	45.8222027180132	5.4918648310388	7191	0.143315529336735
"7"	60	111.953728509144	112.320850878043	66.242542059497	35.9762084827932	48.5694021372045	5.36877800653991	8257	0.164560746173469
"8"	70	112.002922381513	112.233923387183	71.177501994319	38.112832433257	51.5328462218192	5.33304803680325	9347	0.186284279336735
"9"	80	111.859970955184	112.347237020509	75.5398035613024	40.2625278720714	54.3912030770412	5.28199772123054	10532	0.209901147959184
"10"	90	111.696089696203	112.607741628692	79.1749190231346	42.4858142113158	57.3634265633597	5.19713080168776	11850	0.23616868622449
"11"	100	111.64999094616	112.631094019482	82.4105588031013	44.7614449977372	60.3616430008877	5.13599637544363	13243	0.263930963010204
"12"	110	111.652041150051	112.520986927526	85.6162034773656	47.0183402823356	63.2898963815871	5.07288193263015	14695	0.292869100765306
"13"	120	111.519200579174	112.333903746149	88.5944479492506	49.2420339129545	66.253085267198	5.02292051756007	16230	0.323461415816327
"14"	130	111.319294250686	112.17151826121	91.8527608375602	51.5300801725425	69.236450445674	4.96523540278789	17863	0.356006855867347
"15"	140	111.366476015494	111.917685943632	98.0173974390895	53.9167563873956	72.4417350023238	4.92767952703736	19621	0.391043526785714
"16"	150	111.336655353809	112.020883191748	102.252810365308	56.259203974944	75.5817346505586	4.8884428678118	21424	0.426977040816327
"17"	160	111.586594930636	111.887273611648	104.867406406989	58.5715829533057	78.6772470440695	4.85805093845295	23283	0.46402662627551
"18"	170	111.651082640771	111.713961437942	107.369446455355	60.9800811184762	81.8458696652534	4.81550559133836	25307	0.504364636479592
"19"	180	111.722483579895	111.830884615891	111.231435221246	63.3120308643325	84.9919397112796	4.79660520924788	27336	0.544802295918367
