"Time"	"xCenter"	"yCenter"	"MaximalerRadius"	"DurchschnittRadius"	"EightyProzentRadius"	"DurchschnittAnzahlZellen"	"AnzahlZellenSystem"	"Abdeckung"
"1"	0	111.995217218015	112	40.4635212921227	27.1335176556126	36.2330982430087	4	2509	0.0500039859693878
"2"	10	112.000804118009	112.085943484942	47.8155080118852	27.7582314781938	37.0027870632879	7.87154271665642	3254	0.0648517219387755
"3"	20	112.175241471086	112.359286595693	55.0554958673184	29.013511367554	38.5131244221779	7.93612388095814	4133	0.0823700573979592
"4"	30	112.067892850069	112.430792632204	60.2338322698055	30.6378546087805	40.9070409031815	8.09506833036245	5049	0.100625797193878
"5"	40	112.180455864451	112.385172511926	66.6608386059761	32.7603488669103	44.1406001541847	8.1085704885672	6079	0.121153539540816
"6"	50	112.507130774579	112.072017202058	72.5055686885349	35.2934106085418	47.7866642750321	8.16437213183146	7191	0.143315529336735
"7"	60	112.96163285731	111.984960002341	78.5617297356385	38.2036132677905	52.1491611586099	8.09856022474541	8543	0.170260682397959
"8"	70	112.953463700467	112.15312636806	85.2160997018677	41.1029925598136	56.0663975395733	7.97755487138743	10069	0.200673628826531
"9"	80	112.923539121587	112.200671019162	90.0415965340943	44.2272965913346	60.36056910082	7.8451755129727	11794	0.235052614795918
"10"	90	112.949934945885	112.277681528292	97.8768913650799	47.5697957944836	64.8715251429676	7.63230914505702	13767	0.274374202806122
"11"	100	112.973537897526	112.040153262241	101.677069729504	50.72332210767	69.090675831628	7.45646138313983	15848	0.315848214285714
"12"	110	113.060354807851	112.145386461048	108.306511904188	54.085959145012	73.3823217096247	7.26592995766672	18189	0.362503985969388
"13"	120	112.728362897951	111.905238567856	114.233074507554	57.5527228023236	78.1489486334111	7.06117149177647	20794	0.414421237244898
"14"	130	112.658328301098	111.771199322088	120.988758495866	61.2245806798267	83.0072838843282	6.77659529718588	23773	0.47379225127551
"15"	140	112.438250329513	111.614704169114	127.2033114873	64.8081709083568	87.8243342300915	6.38325174306483	26964	0.537388392857143
"16"	150	112.271515875643	111.536806157565	132.930160571486	68.2978300388211	92.5331431699522	5.97652024798839	30324	0.604352678571429
"17"	160	111.915677624744	111.718464970575	139.080897486057	71.5533133741048	96.8735885000471	5.57084804081512	33713	0.671894929846939
"18"	170	111.811958890816	111.608147333505	143.52392171119	74.4508562922718	100.558293350463	5.22407682943325	36965	0.736706792091837
"19"	180	111.862054365159	111.266286845821	148.56974202176	77.0614340248436	103.711283012687	4.91932298307458	39999	0.797173947704082
"20"	190	111.782825532746	111.350950634297	153.537069251187	79.1845855949572	106.185261550046	4.67884344146685	42540	0.84781568877551
"21"	200	111.662167346479	111.432113315562	156.162153851236	80.9092762247759	108.075161972222	4.48664888012017	44603	0.888930963010204
"22"	210	111.570971286505	111.435422586531	156.982255834792	82.3027988706372	109.573896283996	4.33375156838143	46226	0.921277104591837
"23"	220	111.477572947217	111.452357542875	157.702649971219	83.4535200269541	110.756403072349	4.21529852316237	47534	0.947345344387755
"24"	230	111.519837559399	111.342093117148	157.810526704445	84.2553975366882	111.587355798875	4.13577572869608	48477	0.96613919005102
"25"	240	111.436376292675	111.446231876008	157.767820918497	84.7688753340762	112.066045902631	4.0861647518944	49092	0.978396045918367
"26"	250	111.476371783528	111.443033769064	157.741802846347	85.1207935686742	112.49231998081	4.05232006141042	49503	0.986587213010204
"27"	260	111.49369300004	111.445911822601	157.727521662709	85.3655601535329	112.75215655613	4.03020929578596	49786	0.992227359693878
