"Time"	"xCenter"	"yCenter"	"MaximalerRadius"	"DurchschnittRadius"	"EightyProzentRadius"	"AnzahlZellenSystem"	"Abdeckung"
"1"	0	251.480235704554	256.053456451091	105.957570933718	65.5926120526591	88.5638324457503	125	0.05
"2"	25000	250.935076794465	255.502229592741	130.609352337824	71.4437228831973	96.3524585380926	337	0.1348
"3"	50000	251.212365418094	259.089347326405	155.001173121091	84.0610588858395	112.804145307581	469	0.1876
"4"	75000	252.29632947983	259.827683577336	179.3422847446	99.8158438748937	133.52516006876	663	0.2652
"5"	1e+05	253.288119501231	260.992026704815	199.766328326909	115.745825169521	153.735657272155	911	0.3644
"6"	125000	251.870869629301	261.225935730431	235.76212973829	130.06690319251	172.80223898033	1153	0.4612
"7"	150000	252.293969846142	260.300682474557	261.120667363248	144.932189216148	193.740360264426	1442	0.5768
"8"	175000	252.827378127437	259.720120296539	296.077838775259	160.663485885296	213.373634105883	1786	0.7144
"9"	2e+05	250.413426180981	255.474758817178	297.883433169037	172.831155095077	229.840718596045	2077	0.8308
"10"	225000	252.466596964735	253.109511462175	315.229016751713	180.624199554068	239.278028862545	2274	0.9096
