"Time"	"xCenter"	"yCenter"	"MaximalerRadius"	"DurchschnittRadius"	"EightyProzentRadius"	"AnzahlZellenSystem"	"Abdeckung"
"1"	0	253.552924981006	247.09156117961	103.149162875226	67.1652265791546	89.1405371177928	125	0.05
"2"	25000	247.27629483146	243.645344144967	121.467680533522	69.4098404448081	92.063248953563	235	0.094
"3"	50000	248.040376223038	246.137785775496	147.267129628571	77.0091030314278	102.957574805752	361	0.1444
"4"	75000	250.699855391609	244.91729145824	171.695274524361	88.6092302416633	117.109371199408	495	0.198
"5"	1e+05	249.603351967792	244.821007468859	183.664501330857	99.1568202361145	131.856846799277	629	0.2516
"6"	125000	250.745494535322	242.848969433119	209.496919882509	112.032820465468	149.276199649278	819	0.3276
"7"	150000	252.252320649017	245.386012817918	234.032438385448	124.568767731332	165.118732587936	1011	0.4044
"8"	175000	253.204001842507	246.25281640577	253.451861225288	138.318007636464	181.186075984838	1259	0.5036
"9"	2e+05	256.094545971172	246.708820935117	272.808994010473	151.801109003867	200.796051108508	1536	0.6144
"10"	225000	255.645727466729	248.362172415484	292.311344275963	160.992095076999	214.366764400979	1746	0.6984
"11"	250000	254.173262581673	249.691807693043	295.837182990785	168.773558153739	223.852712896982	1943	0.7772
"12"	275000	253.496437615197	248.371070389116	305.494075483477	176.062087495562	232.719154328746	2126	0.8504
"13"	3e+05	252.326717289097	248.882263510455	313.563930766295	181.918823601881	239.830364934413	2275	0.91
