"Time"	"xCenter"	"yCenter"	"MaximalerRadius"	"DurchschnittRadius"	"EightyProzentRadius"	"AnzahlZellenSystem"	"Abdeckung"
"1"	0	250.86931961543	252.214505967491	100.877732615647	67.3933943586555	90.4034911034614	125	0.05
"2"	25000	255.827241318178	255.183424374833	144.335427786945	76.4678036849106	102.107470382514	342	0.1368
"3"	50000	251.601270228581	253.37950337233	175.216834274051	92.098186496193	122.200444887165	556	0.2224
"4"	75000	252.91355913047	259.018031050365	201.911967892293	106.527206400761	141.973276785747	747	0.2988
"5"	1e+05	249.496096265321	267.533629556151	222.981321265751	122.069983022834	161.30204453242	1005	0.402
"6"	125000	251.360338656268	267.088112110122	239.14026603079	138.113271280198	182.839670038666	1304	0.5216
"7"	150000	250.93469819095	268.923516706928	264.392986662319	151.967165516477	201.461867310118	1591	0.6364
"8"	175000	252.382142268784	267.987694150517	301.499266188721	162.862515186131	217.226751169965	1829	0.7316
"9"	2e+05	254.100600924057	261.436154783187	307.87042656008	174.029420816979	231.872034047266	2099	0.8396
"10"	225000	254.442124469175	257.071198137477	328.636100531235	182.962207789689	243.473970100852	2314	0.9256
