"Time"	"xCenter"	"yCenter"	"MaximalerRadius"	"DurchschnittRadius"	"EightyProzentRadius"	"AnzahlZellenSystem"	"Abdeckung"
"1"	0	249.908998344697	250.746943954772	99.1317606111801	67.2034796863588	90.4453963325498	125	0.05
"2"	25000	249.053492467732	250.857014601783	116.039692863589	67.538595571579	94.2254975370756	211	0.0844
"3"	50000	252.465234198507	249.837032456985	152.685198610219	72.3143683179411	98.4611421659312	306	0.1224
"4"	75000	252.391622164796	249.868534146436	172.281167935331	79.4662295665315	105.333829160502	399	0.1596
"5"	1e+05	254.467652357978	245.353460119677	178.481860465769	87.11394182542	115.970931787087	482	0.1928
"6"	125000	256.574081695933	242.810013208924	176.39777988779	94.9442501134283	128.583135681657	582	0.2328
"7"	150000	256.66099208731	243.642002491248	212.798413745962	102.259549999822	137.250603682702	671	0.2684
"8"	175000	256.765840853602	241.841273864236	214.038120527777	109.091199854241	145.819407776093	768	0.3072
"9"	2e+05	257.852978998532	240.261111014548	212.25367903934	116.280264908686	157.179669580145	871	0.3484
"10"	225000	255.824502501027	238.465046198381	221.248651534748	122.236812927964	165.16898785183	969	0.3876
"11"	250000	255.624882754011	238.753560510956	231.882212828966	129.583587089714	172.037796194689	1098	0.4392
"12"	275000	255.907357424858	236.125736024082	238.534407726872	137.112490309369	182.723979299951	1231	0.4924
"13"	3e+05	259.728733805198	239.134045830645	246.15276483658	144.67468239854	192.481747726606	1389	0.5556
"14"	325000	259.684401247648	241.302489822103	255.602466954538	151.553552068692	202.135925878822	1538	0.6152
"15"	350000	258.441435545652	244.330752446504	266.616286581565	158.093042306018	209.333209021062	1694	0.6776
"16"	375000	259.500379183621	245.652838147622	273.43347136745	164.059252456177	216.54995872229	1834	0.7336
"17"	4e+05	257.312180499769	248.88393870924	284.546299573564	168.712563052875	222.409790998978	1949	0.7796
"18"	425000	256.106980680188	248.884023350916	308.656263119641	173.752362594512	228.574682912799	2072	0.8288
"19"	450000	254.087776235902	248.311945808711	318.303167591045	178.15024323783	234.99286397049	2179	0.8716
"20"	475000	252.616513162748	249.196708680658	323.943755874191	181.411692145527	238.750637357564	2255	0.902
