"Time"	"xCenter"	"yCenter"	"MaximalerRadius"	"DurchschnittRadius"	"EightyProzentRadius"	"AnzahlZellenSystem"	"Abdeckung"
"1"	0	248.324306193681	247.457240533976	102.580310445522	62.7906563585681	86.7167006357347	125	0.05
"2"	25000	245.953359472155	253.62542177755	146.255753541716	75.156540142399	101.35019516759	345	0.138
"3"	50000	241.302649448187	254.595716818899	169.992824562258	91.6206303135358	121.467216375536	538	0.2152
"4"	75000	238.61474421445	256.675083621907	190.626081183893	109.217984575021	145.231907741653	790	0.316
"5"	1e+05	232.521334905157	256.368968435499	218.702266574636	124.937275525916	165.573933525626	1061	0.4244
"6"	125000	233.804526444355	256.08671190753	236.869845124081	140.360867494726	188.400567158495	1343	0.5372
"7"	150000	233.492747847875	249.844714927612	266.352287754266	155.969010816982	207.573982005599	1676	0.6704
"8"	175000	239.100688268625	249.233621365787	284.438983315178	169.452743556858	224.944865366474	1993	0.7972
"9"	2e+05	242.046712627762	252.317998835473	327.001729697327	178.759738676292	237.628166819375	2217	0.8868
"10"	225000	246.615021044029	250.540419083392	331.57739337581	186.618281044708	246.884027485359	2399	0.9596
