"Time"	"xCenter"	"yCenter"	"MaximalerRadius"	"DurchschnittRadius"	"EightyProzentRadius"	"AnzahlZellenSystem"	"Abdeckung"
"1"	0	258.497365877149	252.262838686368	108.740048416992	69.3036515572907	91.4678047286502	125	0.05
"2"	25000	262.853657867613	250.880972724868	134.05181315427	73.0099519378304	98.0047238487111	329	0.1316
"3"	50000	257.875547621699	248.811517069538	155.615739116406	86.5484992851226	114.500187219436	517	0.2068
"4"	75000	255.878720043024	248.299057118979	186.658610485462	99.8465338995578	134.028680528928	695	0.278
"5"	1e+05	257.66005872304	248.141358257904	203.24753112062	112.452759172023	148.555603560564	889	0.3556
"6"	125000	259.192828674885	248.002798609374	232.932340674792	126.001273929168	169.131839893498	1101	0.4404
"7"	150000	259.056473358558	248.320330885249	251.20661241742	140.839306138048	190.562883855983	1370	0.548
"8"	175000	258.609413548459	245.948984458707	286.094049704374	156.718602010355	209.554211096913	1704	0.6816
"9"	2e+05	257.07509657316	243.676886136043	296.780878374712	169.115479906301	227.248429940652	1990	0.796
"10"	225000	255.32373903868	242.339981909983	310.397475697188	177.953008644183	238.526843271713	2209	0.8836
"11"	250000	252.738130391128	242.244661749842	336.736683618545	184.826606324811	245.591994930581	2381	0.9524
