"Time"	"xCenter"	"yCenter"	"MaximalerRadius"	"DurchschnittRadius"	"EightyProzentRadius"	"AnzahlZellenSystem"	"Abdeckung"
"1"	0	256.679473819598	250.315627450998	105.01580905188	65.2989428380204	83.9180688157968	125	0.05
"2"	25000	260.228665043416	253.09711346461	142.234608278929	71.8070802720643	95.9750042930772	362	0.1448
"3"	50000	262.838902352786	253.578999379474	163.504233660301	87.2811242326461	116.705075885906	546	0.2184
"4"	75000	267.771777396472	260.213979298523	205.56179775286	104.154422541966	141.565243533527	766	0.3064
"5"	1e+05	265.285148805113	261.970232880121	236.322585491736	121.314570348498	162.665801934796	1031	0.4124
"6"	125000	265.214918275294	261.091637189496	239.761244414892	138.984922355653	188.495448483124	1352	0.5408
"7"	150000	260.261965677893	258.976992133834	266.149522903399	155.68168975706	207.177590201276	1707	0.6828
"8"	175000	255.694331083805	257.816362803709	290.778038116063	169.005838141949	226.127395297102	2020	0.808
"9"	2e+05	252.812530354409	256.275966999554	324.633689136257	178.533969431989	237.828148391099	2248	0.8992
"10"	225000	253.45579365628	251.685021308523	341.024967306488	184.838522389838	245.184523688295	2386	0.9544
