"Time"	"xCenter"	"yCenter"	"MaximalerRadius"	"DurchschnittRadius"	"EightyProzentRadius"	"AnzahlZellenSystem"	"Abdeckung"
"1"	0	256.332026860791	243.224310133663	104.279048560361	64.4154867427962	84.2528612684594	125	0.05
"2"	25000	250.155156129754	240.530480626725	116.545721838903	69.4743274742254	89.4273823808687	271	0.1084
"3"	50000	247.46163364551	243.590403589258	140.38002552626	77.0826477579304	101.920101259194	396	0.1584
"4"	75000	243.380582774272	248.369205765899	160.906085874297	88.5429519562304	117.417413931606	520	0.208
"5"	1e+05	241.7732183581	251.644173634815	178.59043381813	102.04565063897	135.544631759079	696	0.2784
"6"	125000	243.60186437981	249.112846229387	193.109299861038	113.463997802601	151.581466672037	881	0.3524
"7"	150000	243.420273975557	250.121916433398	214.420946679683	125.173309511641	166.067319214971	1077	0.4308
"8"	175000	243.872021705696	249.543904299537	247.74960451109	136.877213226638	182.019858171547	1294	0.5176
"9"	2e+05	240.508711092994	250.696868379547	255.075955434616	147.930798899086	196.753851531313	1521	0.6084
"10"	225000	241.633759143822	253.888212859464	282.087857742961	157.974029385666	210.025333066481	1747	0.6988
"11"	250000	243.575995346206	253.237342019197	283.248661953529	166.818982047274	222.013454536915	1958	0.7832
"12"	275000	244.646023403192	251.305719981664	282.069975437943	173.818968657017	230.469096343821	2131	0.8524
"13"	3e+05	244.886742706163	252.594989108629	311.647128306881	179.267722864322	238.190507345233	2266	0.9064
