"Time"	"xCenter"	"yCenter"	"MaximalerRadius"	"DurchschnittRadius"	"EightyProzentRadius"	"AnzahlZellenSystem"	"Abdeckung"
"1"	0	249.599258239433	247.168620233127	102.807826915252	66.1233300983801	86.9160191768427	125	0.05
"2"	25000	246.164142782718	252.143637056006	123.576737678628	68.8502445872857	88.6798160271373	276	0.1104
"3"	50000	246.829443814093	247.845061056956	134.506948507951	74.0605752077536	97.698174776858	354	0.1416
"4"	75000	246.861660132096	244.657133834693	146.582928253351	83.8782233965894	111.024043652245	460	0.184
"5"	1e+05	246.791943956354	247.038337158411	168.301575197601	91.7643811656394	121.967792128261	556	0.2224
"6"	125000	247.199339114945	249.648349693028	179.674619975703	98.3097486448473	130.631266276701	639	0.2556
"7"	150000	245.887145164009	246.70382383122	179.130400538418	105.660522693281	140.613441511313	744	0.2976
"8"	175000	244.254399607244	247.264673453598	195.539933297325	113.517310102586	150.130298331728	870	0.348
"9"	2e+05	242.596027708833	246.102430542505	204.540013681057	121.937587912295	162.431942342013	1008	0.4032
"10"	225000	240.544172973006	247.678292790013	225.860478487102	128.788636942696	171.64740730101	1129	0.4516
"11"	250000	241.609496019166	246.584926685638	239.77242547993	137.146193501733	183.132055591106	1285	0.514
"12"	275000	241.845380829536	244.288846053817	246.621422601215	145.436539664705	193.342231626039	1449	0.5796
"13"	3e+05	244.402920172179	245.139452231831	264.24397562436	154.476816547514	204.852504665788	1639	0.6556
"14"	325000	245.839443227205	244.695736331439	271.964413207661	162.214026710444	215.284688971571	1811	0.7244
"15"	350000	247.551272675755	244.709177518742	282.250784564686	169.722153448539	225.772782384346	1990	0.796
"16"	375000	247.521789071592	247.418435131244	307.6480942636	175.447244933866	233.79514358515	2133	0.8532
"17"	4e+05	247.394327192069	249.912879093807	322.93759261755	180.488599862453	240.651090893232	2258	0.9032
