"Time"	"xCenter"	"yCenter"	"MaximalerRadius"	"DurchschnittRadius"	"EightyProzentRadius"	"AnzahlZellenSystem"	"Abdeckung"
"1"	0	248.341126890733	247.805082551193	100.339186210628	66.9284282682439	88.1789605462011	125	0.05
"2"	25000	249.118375879587	253.220327648074	134.743288203911	73.8420046892244	97.6301939874332	337	0.1348
"3"	50000	246.094071353658	254.303487053968	172.443663630184	87.4113987821387	115.470267994334	488	0.1952
"4"	75000	250.736091873321	252.48459451797	193.905286157823	104.161533355497	138.666111612894	706	0.2824
"5"	1e+05	255.192438317375	247.760228128968	215.611700024916	120.161986567691	158.071205228096	948	0.3792
"6"	125000	253.352906195289	245.951362893656	236.250484735073	134.573060698012	178.603641670106	1204	0.4816
"7"	150000	258.388036354923	245.786734506279	255.142076057794	150.628651954075	200.352323998076	1521	0.6084
"8"	175000	260.022846898646	246.081860293049	293.824474538183	166.657364132592	221.290024109858	1874	0.7496
"9"	2e+05	256.779041297565	243.00353172647	300.640854797809	176.598588822568	234.683956016326	2120	0.848
"10"	225000	253.560391815888	243.51071164249	323.466985753252	183.770370681332	243.760529164872	2291	0.9164
