"Time"	"xCenter"	"yCenter"	"MaximalerRadius"	"DurchschnittRadius"	"EightyProzentRadius"	"AnzahlZellenSystem"	"Abdeckung"
"1"	0	248.35668472513	242.92885735455	105.513491652145	67.692732223366	89.1793821080793	125	0.05
"2"	25000	250.34115568826	243.052854173839	136.352516862783	67.9523759488837	92.5904014061898	244	0.0976
"3"	50000	245.959879009002	246.92772358434	133.585563600767	73.5196544454963	98.4506703607308	364	0.1456
"4"	75000	245.242709612962	251.364749029331	140.315070009071	81.3155312743074	109.473889747487	465	0.186
"5"	1e+05	242.166073637738	251.967581582323	155.547551321584	89.9378539173351	120.695565959906	568	0.2272
"6"	125000	243.801588185558	252.622731303935	175.859347430535	97.4483727408767	131.486521194809	667	0.2668
"7"	150000	245.777513362168	252.839577324173	192.301065883602	106.701050206784	143.10280141626	798	0.3192
"8"	175000	245.424642433612	253.140860476477	201.077877404149	113.733986463155	152.696056237187	906	0.3624
"9"	2e+05	244.637394615471	251.703181123546	206.386392555301	120.658837698686	161.724449683376	1021	0.4084
"10"	225000	244.747460594106	251.61229946501	225.40169213635	128.231967396719	171.73198689258	1154	0.4616
"11"	250000	245.539086563744	253.090414023759	246.180101981597	136.602268683887	182.699154732853	1304	0.5216
"12"	275000	246.341644690746	254.43203833783	261.363262774651	145.381183536923	193.500057720777	1479	0.5916
"13"	3e+05	247.075357999059	255.249208663239	270.313154456651	153.193688795089	202.932998591326	1642	0.6568
"14"	325000	248.060730765542	254.615426692172	290.780254765217	161.722891564699	215.093009245703	1828	0.7312
"15"	350000	245.97935231552	255.018661785592	314.781394814151	169.422282007765	226.061502687082	2006	0.8024
"16"	375000	245.643899564997	253.9583619448	333.697405651866	176.536789769178	236.197608672877	2177	0.8708
"17"	4e+05	244.974724030386	254.564476641194	332.798422630189	181.648314923104	243.202205488258	2296	0.9184
