"Time"	"xCenter"	"yCenter"	"MaximalerRadius"	"DurchschnittRadius"	"EightyProzentRadius"	"AnzahlZellenSystem"	"Abdeckung"
"1"	0	253.693810148355	244.375006147301	102.040295595522	65.4011244858133	88.4400039671642	125	0.05
"2"	25000	248.672160487151	244.184513869255	127.985527754894	71.3317460256442	95.4551525851972	323	0.1292
"3"	50000	246.332922981925	240.075428655479	167.713276301465	84.466863056334	113.153402819227	481	0.1924
"4"	75000	251.306398670662	237.346685611433	200.894956161253	99.5352884203864	133.875419500393	673	0.2692
"5"	1e+05	249.589213954115	235.954670961012	237.006447860963	115.454278952024	152.764123481696	928	0.3712
"6"	125000	250.231572425884	230.836917701199	237.21176174306	131.337199002187	173.260541110287	1210	0.484
"7"	150000	253.132560895025	229.903545832753	278.821271267592	145.02560669789	192.503744702187	1491	0.5964
"8"	175000	252.640527372694	233.364847313659	282.100333381371	157.635577939837	209.731122754974	1771	0.7084
"9"	2e+05	251.369171669206	235.99482045703	297.23162586126	168.499031496648	225.780580364225	2032	0.8128
"10"	225000	250.560638599645	242.007252749891	321.568893932992	177.00363722414	237.012234661681	2242	0.8968
"11"	250000	248.147405573398	245.136761691376	342.315004384007	183.683049862745	244.365590265036	2391	0.9564
