"Time"	"xCenter"	"yCenter"	"MaximalerRadius"	"DurchschnittRadius"	"EightyProzentRadius"	"AnzahlZellenSystem"	"Abdeckung"
"1"	0	243.864834539626	255.362022867971	106.861679844713	65.8123231918964	85.5640841175435	125	0.05
"2"	25000	243.952946689895	254.096501113684	145.803149408434	68.1588399939737	89.5596047152368	241	0.0964
"3"	50000	240.144918671785	250.82347793031	155.61685221293	72.6445757461027	96.2919066111778	338	0.1352
"4"	75000	241.676819180785	249.718596956734	167.767038463946	81.0183232433195	106.269713742229	444	0.1776
"5"	1e+05	246.575383077526	245.799324783495	177.267066448852	90.2759581609431	118.518282292692	554	0.2216
"6"	125000	246.754614457732	243.780589752459	177.45082482271	96.76044227094	127.642855105556	643	0.2572
"7"	150000	249.242401734555	243.007448884898	183.119000460067	104.616869226285	138.826875924601	758	0.3032
"8"	175000	251.966268835036	240.922873336273	191.883416306741	111.920590466967	147.010733437121	870	0.348
"9"	2e+05	253.310456324659	239.535822903835	211.633158929768	118.24722765116	155.170916808577	973	0.3892
"10"	225000	256.967422349355	242.804520897716	227.931877223191	126.379662095085	168.627209386684	1106	0.4424
"11"	250000	259.302108316606	245.312017830034	232.039269062079	134.121029891345	178.793190460702	1241	0.4964
"12"	275000	259.701723626755	244.446806779146	240.033588784208	142.690990019798	190.637480907086	1408	0.5632
"13"	3e+05	261.524774957724	245.050799492752	252.550992644032	150.183171234384	200.78991889931	1562	0.6248
"14"	325000	259.809155939459	247.76055389072	272.798385307337	157.086725109035	210.480462581691	1717	0.6868
"15"	350000	255.3827860583	249.585784457779	273.622629792248	163.378872084599	219.243795673059	1865	0.746
"16"	375000	254.154900467524	251.658126757411	284.913099664491	169.375336119289	227.062053300459	2010	0.804
"17"	4e+05	252.762012536831	251.874436304024	294.586758744682	173.502567669853	232.937286094918	2111	0.8444
"18"	425000	250.263505825765	251.051032987484	297.744926126352	177.321547126196	238.441133135775	2203	0.8812
"19"	450000	247.647089891173	251.788153726434	315.448258854788	180.983429976229	242.535236763233	2288	0.9152
