"Time"	"xCenter"	"yCenter"	"MaximalerRadius"	"DurchschnittRadius"	"EightyProzentRadius"	"AnzahlZellenSystem"	"Abdeckung"
"1"	0	259.126177973913	251.156699234998	101.664758038711	65.2106125312711	85.721620402488	125	0.05
"2"	25000	258.294626698965	259.699813378538	119.582899943452	67.9023717348825	92.950185920197	292	0.1168
"3"	50000	257.003803790752	257.630940406092	140.091474416884	80.760988047386	107.633958495258	429	0.1716
"4"	75000	253.391282072907	258.957026342361	172.062685423276	94.2255506191838	125.338380910696	582	0.2328
"5"	1e+05	253.963787938403	256.905015498795	192.14333431936	107.579266968481	142.80740156666	769	0.3076
"6"	125000	250.71225357658	254.856519424606	199.215087735147	119.008421821652	157.789588949091	942	0.3768
"7"	150000	250.117007911604	254.876426838094	228.790124857593	132.136518799076	175.219227435681	1175	0.47
"8"	175000	248.897705901339	257.864021047108	249.500399087009	146.056779935401	192.408157837097	1449	0.5796
"9"	2e+05	248.988248918289	258.725895067132	280.566086489134	159.702061248442	212.024243794595	1749	0.6996
"10"	225000	247.895722598382	259.093800872717	313.558397977857	173.689003651057	229.703386406979	2078	0.8312
