"Time"	"xCenter"	"yCenter"	"MaximalerRadius"	"DurchschnittRadius"	"EightyProzentRadius"	"AnzahlZellenSystem"	"Abdeckung"
"1"	0	241.66249192026	248.393060198179	106.288619297437	70.3458169081544	90.6434433095139	125	0.05
"2"	25000	235.133654491807	254.171505714726	125.252365820943	73.7509176272776	98.5965772030357	287	0.1148
"3"	50000	236.469209157891	258.638696650114	153.391498886965	83.0215887982109	109.340799734879	431	0.1724
"4"	75000	233.201359367765	255.88283659892	167.897583676046	94.7929828858427	125.530352254174	574	0.2296
"5"	1e+05	229.022711189279	254.875585230387	177.260372884393	104.400626061312	138.910250181888	708	0.2832
"6"	125000	229.797601718483	255.023619238556	195.731916073276	114.05386920207	150.505019443866	848	0.3392
"7"	150000	227.507695664169	257.2304473726	226.25004489167	127.766517343823	170.015605672678	1075	0.43
"8"	175000	225.620268517047	255.93546081008	236.820662063233	140.087842476351	186.02123054219	1306	0.5224
"9"	2e+05	227.039404749492	256.437107824325	254.412741070835	151.836560433291	201.409557913028	1553	0.6212
"10"	225000	230.036178448574	259.309581906309	283.287385444233	161.996023491792	213.806096851949	1781	0.7124
"11"	250000	234.071741236359	258.789730353628	296.464845342311	172.143491780195	227.501782765158	2016	0.8064
"12"	275000	236.549825011334	259.191239876378	323.682951128757	178.769017940357	236.040311664897	2178	0.8712
"13"	3e+05	238.452816708475	257.815957819994	335.052799998158	183.030201395989	241.21472639539	2280	0.912
