"Time"	"xCenter"	"yCenter"	"MaximalerRadius"	"DurchschnittRadius"	"EightyProzentRadius"	"AnzahlZellenSystem"	"Abdeckung"
"1"	0	250.37596799942	249.446928962575	99.5999924034268	61.8513810369206	82.8684540306603	125	0.05
"2"	25000	251.841437295725	253.042561189402	124.092410809641	70.2704759101939	96.0242971609735	303	0.1212
"3"	50000	252.104679283541	250.88728904056	134.349633281136	82.0075374341315	108.95128989756	433	0.1732
"4"	75000	251.500628914963	252.219675759153	156.62970480886	92.6670143198693	122.112803734984	558	0.2232
"5"	1e+05	251.258602264365	251.850785390135	183.840071091507	105.323389872235	139.697772683336	731	0.2924
"6"	125000	252.572213764534	247.600618854473	199.878389728553	117.85621886177	156.131062915233	930	0.372
"7"	150000	252.988653078389	246.453295728726	227.419162620568	131.218385184999	172.204800595151	1173	0.4692
"8"	175000	252.280697501228	245.473974874329	247.257427560554	143.593566300668	190.307519021163	1412	0.5648
"9"	2e+05	252.306651917891	245.614402652652	262.331636712553	156.194587958676	207.831573837945	1684	0.6736
"10"	225000	251.530640140233	246.57508570121	289.605958659398	167.588064065053	222.019192092721	1956	0.7824
"11"	250000	254.204157765654	251.221573449169	300.597108896141	176.228550723637	234.073976448059	2172	0.8688
