"Time"	"xCenter"	"yCenter"	"MaximalerRadius"	"DurchschnittRadius"	"EightyProzentRadius"	"AnzahlZellenSystem"	"Abdeckung"
"1"	0	246.262601165131	251.078392655871	102.941439777753	70.3593615862894	89.6183512364798	125	0.05
"2"	25000	245.224591775503	253.041899167654	128.007631997699	72.1875838897834	93.1643772766842	307	0.1228
"3"	50000	247.802802754742	251.747596227312	145.793548415231	80.8783416712006	107.059487592459	442	0.1768
"4"	75000	246.245961589638	248.093933964457	165.56625212146	91.0028831188971	121.633750554501	557	0.2228
"5"	1e+05	245.097850784181	246.28815513897	191.634137040783	101.199681772466	134.627945765132	694	0.2776
"6"	125000	245.945298297326	247.057917721975	208.589714027392	112.700455329858	150.909011230582	864	0.3456
"7"	150000	244.798909783476	247.558146835648	216.471180714643	123.059433621947	164.693998769121	1040	0.416
"8"	175000	246.70799620552	247.730209293828	238.228138295223	134.053124699845	177.396031285005	1236	0.4944
"9"	2e+05	247.88842738842	245.985666357265	250.928148840952	144.364708207354	191.993575219486	1437	0.5748
"10"	225000	249.684379946746	243.605850521002	258.138529234718	154.876920930338	207.205396554025	1662	0.6648
"11"	250000	249.945808349261	245.120491589978	275.261295139044	164.105208988562	220.084201599156	1871	0.7484
"12"	275000	250.605297426365	245.189750470012	292.443509301543	171.594480929659	230.141876150183	2048	0.8192
"13"	3e+05	249.933119394444	246.303160241318	296.460601880788	176.652453034246	236.860834302418	2168	0.8672
"14"	325000	251.495328913727	245.957342099308	320.593557965123	182.084586437152	243.783182458674	2292	0.9168
