"Time"	"xCenter"	"yCenter"	"MaximalerRadius"	"DurchschnittRadius"	"EightyProzentRadius"	"AnzahlZellenSystem"	"Abdeckung"
"1"	0	245.205336623676	256.422873769195	103.97788376879	68.2259769245174	91.0678825682069	125	0.05
"2"	25000	248.136276550317	255.653181940731	128.287886103503	72.6414339485013	97.254239384934	304	0.1216
"3"	50000	251.912635139598	251.144146874688	145.729786795307	83.4839629049266	111.732795778355	460	0.184
"4"	75000	249.189890421283	247.776171491867	159.106133516539	94.2515336434657	126.12669975837	598	0.2392
"5"	1e+05	248.766977209708	250.197168707059	202.762891917657	105.139080687629	139.850023538345	748	0.2992
"6"	125000	253.334106284791	252.588847247612	219.841705933953	116.256277335606	154.37872798345	916	0.3664
"7"	150000	258.479105256988	252.204845154381	235.965220335273	128.139323317016	170.380743209655	1115	0.446
"8"	175000	253.958280396948	250.95888079518	251.270186861383	142.528652796242	189.054167870012	1393	0.5572
"9"	2e+05	252.140068882008	250.136531483856	264.359030754316	156.239358942547	207.877726415455	1680	0.672
"10"	225000	252.284968677061	248.870968312765	274.227277003241	166.567873159727	222.20559368144	1928	0.7712
"11"	250000	248.513660354983	247.180183410261	293.554850961617	175.371553033665	233.996405913901	2150	0.86
"12"	275000	248.89401471149	245.910721673152	307.310037667999	180.846143407055	240.39677396349	2279	0.9116
