"Time"	"xCenter"	"yCenter"	"MaximalerRadius"	"DurchschnittRadius"	"EightyProzentRadius"	"AnzahlZellenSystem"	"Abdeckung"
"1"	0	244.625502010506	244.031415414686	107.128780818777	65.9828355002331	86.4891134002918	125	0.05
"2"	25000	244.867558340719	235.0991831981	122.024226479997	67.1584348104203	89.4492022681201	205	0.082
"3"	50000	247.153640692474	236.776568139048	129.550992853405	71.0978238872802	94.5344307507324	287	0.1148
"4"	75000	246.703937732461	238.544391880852	141.470017397822	75.2493122631706	101.173008296854	354	0.1416
"5"	1e+05	245.961783766979	238.851341457365	154.269153855232	80.289876843912	106.26833911282	424	0.1696
"6"	125000	244.985659792066	240.95569765411	162.856255832529	85.1213461513538	111.525958976948	476	0.1904
"7"	150000	243.648294162227	241.696694315845	170.305987547348	89.0661419574348	117.498080289223	531	0.2124
"8"	175000	241.336054450225	241.419446052038	172.774795699132	93.9133609743672	124.856634516771	600	0.24
"9"	2e+05	241.553231667701	240.111721769311	176.652198205901	99.2785700758529	131.489634115068	676	0.2704
"10"	225000	240.158929281142	241.648368530553	208.953916139715	104.051441976435	137.942275440686	741	0.2964
"11"	250000	240.28060581076	244.440202207586	216.496343677932	108.160967511929	142.488871375582	800	0.32
"12"	275000	240.596027708793	245.235454239298	218.435911453222	113.134433861616	149.652263223236	873	0.3492
"13"	3e+05	241.453766421601	246.382627374978	218.533339731512	118.320936815329	157.329904325888	957	0.3828
"14"	325000	241.723591235372	245.426297142311	230.88190002374	123.240429046527	165.835219716609	1035	0.414
"15"	350000	244.050833882735	245.708280591974	248.054584022116	129.624313379397	173.266689630942	1142	0.4568
"16"	375000	245.919910788069	243.717253198365	245.351304321842	134.530152855891	180.506126615448	1229	0.4916
"17"	4e+05	245.368766686268	242.410610572048	244.970331001655	139.405162407539	186.219079890352	1327	0.5308
"18"	425000	246.075760419848	244.049615527106	249.719621087282	145.10748150673	194.813638242291	1434	0.5736
"19"	450000	244.366726848382	242.431702123957	268.513508557258	151.703953527229	203.761201704198	1568	0.6272
"20"	475000	243.658623881544	241.57588554954	290.654736059849	156.880906964067	210.009487519719	1682	0.6728
"21"	5e+05	243.433078509914	243.131756838166	293.247389788194	162.662330277537	216.783265090307	1810	0.724
"22"	525000	245.250010095383	242.827617299823	300.174703787637	168.071584891658	223.608658376401	1929	0.7716
"23"	550000	246.601291719508	244.353007471875	300.017040119307	172.448028250083	229.412049373849	2032	0.8128
"24"	575000	248.440133840524	244.95171542302	313.416645362534	176.655875985801	235.465840574009	2132	0.8528
"25"	6e+05	249.044098553856	246.664284620927	318.154789307082	180.11917410568	239.719801580873	2222	0.8888
"26"	625000	249.474231778139	248.500642610364	318.967436656491	182.992554486626	243.341580609751	2294	0.9176
