"Time"	"xCenter"	"yCenter"	"MaximalerRadius"	"DurchschnittRadius"	"EightyProzentRadius"	"AnzahlZellenSystem"	"Abdeckung"
"1"	0	251.570325940324	250.092214075754	100.09214765923	63.6504692074428	87.0471965211217	125	0.05
"2"	25000	253.461251228946	249.484726495235	136.300143157153	70.4289580688155	95.4561930041831	352	0.1408
"3"	50000	253.270589422427	249.983016086241	147.311657406896	84.2651277423037	112.738205103786	532	0.2128
"4"	75000	254.518827182507	249.950283354744	181.110226544234	100.211090539892	132.901174965901	755	0.302
"5"	1e+05	255.064183493961	253.780429637417	223.595862605509	115.989486742865	154.306614911164	1004	0.4016
"6"	125000	253.695421445617	253.118060754354	266.790500493951	133.601003737122	179.338097113412	1313	0.5252
"7"	150000	250.160706938548	251.404086333153	272.441726838971	151.147946800867	203.886237907155	1662	0.6648
"8"	175000	246.995965859432	246.316127893196	296.860628412736	165.914828285209	224.578391725852	2004	0.8016
"9"	2e+05	246.676448049866	244.549183713499	309.359340914399	175.742885191898	237.31912411726	2240	0.896
"10"	225000	248.007547607933	245.520561612953	333.719956552076	181.95314303374	244.894482940478	2384	0.9536
