"Time"	"xCenter"	"yCenter"	"MaximalerRadius"	"DurchschnittRadius"	"EightyProzentRadius"	"AnzahlZellenSystem"	"Abdeckung"
"1"	0	250.135459404891	244.301290939117	103.746083816204	65.2940346468612	86.0635244949638	125	0.05
"2"	25000	245.448448034522	239.796741659832	128.144892996821	66.7083819465183	88.2276476913067	210	0.084
"3"	50000	245.111415251372	242.132920374087	144.310511251996	70.6422128195943	91.7253465006368	314	0.1256
"4"	75000	243.686340994507	241.361513631704	156.602293841832	77.1749105726764	101.819354357827	387	0.1548
"5"	1e+05	243.305135465291	239.253131134159	161.8845353954	83.8526473168272	110.789254140063	469	0.1876
"6"	125000	246.075075615887	240.540752278448	189.129633924265	90.4663664805935	120.274290452204	552	0.2208
"7"	150000	248.637981487764	243.021874455333	188.637040490946	97.9127278650393	131.285030915266	649	0.2596
"8"	175000	249.043697673946	244.784832669077	215.124174451779	105.600099422602	139.483417064973	754	0.3016
"9"	2e+05	248.370486177113	243.593824699289	250.30659434604	113.036649664513	151.103368609119	866	0.3464
"10"	225000	249.975685243644	243.620736654771	249.209179361199	121.060098895438	160.991113796559	997	0.3988
"11"	250000	251.458753863615	240.302672741297	246.914696490793	128.586386222995	171.432700877348	1130	0.452
"12"	275000	253.326170113431	240.768354287943	270.484658596558	136.180003717384	180.398365982596	1275	0.51
"13"	3e+05	255.796654246431	241.97956750483	272.962540302603	143.763470176906	191.932733116579	1428	0.5712
"14"	325000	255.305567114693	243.24604144745	272.359843152095	150.878304121107	202.365120843674	1583	0.6332
"15"	350000	256.382624889088	244.495293068258	274.290281345984	158.540715765025	214.180347906436	1752	0.7008
"16"	375000	257.526749005404	247.396502948626	291.584749359433	165.509122607392	222.373616900837	1919	0.7676
"17"	4e+05	257.880313152914	248.800935210418	311.45473596869	170.49457005859	229.718927996576	2038	0.8152
"18"	425000	255.851718523042	249.983929869591	312.271770071958	175.456722613283	235.862201733909	2158	0.8632
"19"	450000	255.429946398462	250.716555731416	316.351824894734	179.061504075093	240.148015149598	2249	0.8996
"20"	475000	254.144688883312	250.407266757676	334.397911878474	181.873049216007	243.238172084395	2315	0.926
