"Time"	"xCenter"	"yCenter"	"MaximalerRadius"	"DurchschnittRadius"	"EightyProzentRadius"	"AnzahlZellenSystem"	"Abdeckung"
"1"	0	248.081749512414	257.86768891254	107.264706123195	62.9236740745185	88.0532181844086	125	0.05
"2"	25000	249.774026849132	259.654254223681	127.489406477573	66.8742906347163	93.4236173678689	223	0.0892
"3"	50000	250.501386002118	259.264890240202	153.03702465433	73.2086581653732	101.292320743108	370	0.148
"4"	75000	254.452573571554	254.982293098898	169.314197151107	83.5950356898093	114.305865531061	498	0.1992
"5"	1e+05	255.983323766261	252.822942909714	195.670267197988	96.2290012938269	129.81051943379	649	0.2596
"6"	125000	253.791082109775	251.337193193105	234.146576231264	106.833639571662	143.693595468621	802	0.3208
"7"	150000	253.846746095248	253.579323421101	232.658543454196	116.41457310898	157.941289186029	947	0.3788
"8"	175000	252.257426210563	254.909083340588	244.22843232568	126.289973989184	171.282047803137	1116	0.4464
"9"	2e+05	251.184248282427	255.392624441001	270.435348228893	138.399529595918	186.169808568297	1334	0.5336
"10"	225000	248.990871455457	254.999407259705	305.106916264038	149.581237823499	200.22359517083	1557	0.6228
"11"	250000	247.303216510722	257.916945244536	305.116987036181	159.712844761469	212.892516649173	1791	0.7164
"12"	275000	244.795762176409	260.01593925097	305.999043050309	167.320244153905	222.71896591039	1984	0.7936
"13"	3e+05	245.096244070402	262.013615072324	314.795235061582	173.394059344456	231.483320814099	2131	0.8524
"14"	325000	246.354316810765	259.576569453321	334.213196742255	178.45058539159	238.251924148093	2256	0.9024
