"Time"	"xCenter"	"yCenter"	"MaximalerRadius"	"DurchschnittRadius"	"EightyProzentRadius"	"AnzahlZellenSystem"	"Abdeckung"
"1"	0	255.75127248971	248.93593620279	101.919623044615	64.5187435457219	85.6813565578554	125	0.05
"2"	25000	255.598253262871	247.764189868793	112.789895684979	63.7719701881109	85.4434777577653	208	0.0832
"3"	50000	255.024915449776	250.257341189222	121.378487805739	67.6270348998795	90.6418014597864	312	0.1248
"4"	75000	252.748016209635	253.04601825931	131.762024197189	71.6809112694665	96.0555338811639	377	0.1508
"5"	1e+05	251.663188049993	254.599932828236	136.20977889333	77.3271423128674	104.869109147726	436	0.1744
"6"	125000	251.783448342942	253.887080741824	146.590570925446	83.8107460709862	113.338403340861	511	0.2044
"7"	150000	254.416202776849	253.385075496031	155.676840158678	89.592042584259	120.653447442164	582	0.2328
"8"	175000	253.306286014906	251.026799984662	168.923502089322	96.9318005284272	130.362877114214	679	0.2716
"9"	2e+05	255.143216891949	254.025274091052	197.459937772418	103.886236156435	140.038695828688	770	0.308
"10"	225000	254.961149004738	255.086350101151	206.383184145343	111.177822407227	150.026217021386	871	0.3484
"11"	250000	255.47821783233	251.461063981898	235.214480864696	119.875958691816	161.882559083161	1009	0.4036
"12"	275000	254.462897364777	249.381259023455	235.802925615496	126.694746570206	171.755683104608	1119	0.4476
"13"	3e+05	256.270269340642	251.73620678063	250.452440980498	134.169616970132	182.371536161956	1248	0.4992
"14"	325000	255.783350100044	251.693194488797	258.845479639691	140.746002848246	190.873431200835	1369	0.5476
"15"	350000	255.160635228241	252.669271265497	288.472158441351	147.860764918513	200.156412529076	1504	0.6016
"16"	375000	255.014204553169	255.012579492202	286.741143802648	155.406402895064	209.065511453418	1660	0.664
"17"	4e+05	255.352789208556	255.564807194185	296.219533423459	162.71868964493	218.341266804683	1817	0.7268
"18"	425000	255.904543929706	257.662630184111	294.220626359878	167.99326774048	225.764915105329	1938	0.7752
"19"	450000	256.559081958807	257.188608447682	296.495833163044	173.543395420738	233.003208788793	2073	0.8292
"20"	475000	255.643545275267	255.729028272116	315.32851642299	177.347802611298	237.922797665123	2167	0.8668
"21"	5e+05	253.606610215104	255.200408377671	319.520955372779	180.84427249729	243.087076297124	2254	0.9016
