"Time"	"xCenter"	"yCenter"	"MaximalerRadius"	"DurchschnittRadius"	"EightyProzentRadius"	"AnzahlZellenSystem"	"Abdeckung"
"1"	0	255.922160157635	256.139635814612	106.275697564049	65.2493403442844	84.9225197121083	125	0.05
"2"	25000	254.994977402369	259.076119883804	124.953194265724	67.3964897301076	88.986266591506	248	0.0992
"3"	50000	255.725416101596	260.418011647095	134.775890757022	76.9859737906035	104.438482351311	381	0.1524
"4"	75000	253.471302483571	260.031209794823	169.569830673696	86.2717016971361	116.543889905089	480	0.192
"5"	1e+05	250.096591887466	262.296339730846	179.12812462956	97.4200709657483	129.931051492785	619	0.2476
"6"	125000	248.077630834864	263.037875201669	196.537737048219	108.563402202841	144.277165845804	779	0.3116
"7"	150000	249.002278706436	263.820552029249	224.56603161722	120.359765738628	161.076417857688	966	0.3864
"8"	175000	246.828958382167	259.971245841461	228.39857683707	131.490601982278	175.383561697608	1155	0.462
"9"	2e+05	248.450783088753	258.595740423761	247.52680997984	142.61157064944	190.971535704765	1368	0.5472
"10"	225000	248.415940891286	257.549197861325	265.432539615141	153.85637113514	203.83224104389	1602	0.6408
"11"	250000	248.707414161385	257.122364565801	295.222646201823	164.62012684081	219.500263855627	1844	0.7376
"12"	275000	248.980044409978	257.287100462069	309.983752911931	172.618019611395	230.70795718641	2034	0.8136
"13"	3e+05	249.280496311378	255.491519678425	313.713416480523	180.413633478391	240.067181518291	2216	0.8864
"14"	325000	248.365109407967	254.886051170481	333.488716889318	186.08560629891	247.898659059752	2349	0.9396
