"Time"	"xCenter"	"yCenter"	"MaximalerRadius"	"DurchschnittRadius"	"EightyProzentRadius"	"AnzahlZellenSystem"	"Abdeckung"
"1"	0	250.019109640975	247.769110266953	101.267411369098	66.8523305171549	88.9337011456676	125	0.05
"2"	25000	249.889945936424	240.178766327689	155.786441717129	74.1984633999724	98.5014702458599	320	0.128
"3"	50000	250.714948784928	240.22086759597	161.269526557715	86.9547330999918	115.468528805767	517	0.2068
"4"	75000	258.41716426033	237.704694490466	190.356450428786	100.9350539597	132.491650833665	716	0.2864
"5"	1e+05	258.881478386769	235.535814873931	232.842056742002	114.487380540829	151.498789888823	932	0.3728
"6"	125000	258.210588240699	235.274589768043	240.552290925767	128.018371621545	170.334045482252	1177	0.4708
"7"	150000	261.595665001265	233.759790503498	259.472563582806	142.117244694587	188.625057977012	1463	0.5852
"8"	175000	262.257303181178	237.557731020683	283.607903729003	155.83460266003	208.85757966349	1750	0.7
"9"	2e+05	256.083277698182	239.68882137569	288.440774033243	166.28725505556	223.030248719041	2001	0.8004
"10"	225000	253.244843892624	242.725421139401	294.767821751232	174.71081864891	235.216748208666	2207	0.8828
"11"	250000	254.585560348963	243.521968317463	335.758630534303	182.017361984983	242.995040190719	2365	0.946
