"Time"	"xCenter"	"yCenter"	"MaximalerRadius"	"DurchschnittRadius"	"EightyProzentRadius"	"AnzahlZellenSystem"	"Abdeckung"
"1"	0	246.999889178437	253.399065000332	102.540726749895	67.609014100649	90.9925621827487	125	0.05
"2"	25000	245.626589913613	253.928872149519	116.940545326451	71.1939283283536	94.8250392040072	307	0.1228
"3"	50000	242.262441222874	253.22063144165	137.921981335875	79.7047511923154	105.918867636789	414	0.1656
"4"	75000	245.160974714292	253.958759506	161.868959744069	91.3811997461597	119.673485260915	559	0.2236
"5"	1e+05	247.360316369079	253.767321589009	190.701181610572	105.083272408151	139.017319405836	748	0.2992
"6"	125000	244.703465903544	252.071488453871	204.111947912254	115.532673958539	153.145572451719	916	0.3664
"7"	150000	244.671699553111	252.731293961989	229.083000467682	127.339990848113	169.402582438793	1120	0.448
"8"	175000	243.291574509759	249.780224353506	253.353014003816	139.562675478589	185.860795826949	1346	0.5384
"9"	2e+05	240.862893315422	246.457671636254	252.240422288153	151.579861946232	201.394730545558	1608	0.6432
"10"	225000	244.285974015021	248.233412755528	280.71064049663	162.121530138678	215.146786123976	1856	0.7424
"11"	250000	244.788562768573	253.29169342733	292.505056092687	171.322339466235	225.866571700967	2087	0.8348
"12"	275000	244.937825396942	255.398833041456	310.847548287634	177.781042298396	235.489591551857	2249	0.8996
"13"	3e+05	245.243796990721	254.708265824373	320.783679440493	182.690903471193	240.50362036772	2359	0.9436
