"Time"	"xCenter"	"yCenter"	"MaximalerRadius"	"DurchschnittRadius"	"EightyProzentRadius"	"AnzahlZellenSystem"	"Abdeckung"
"1"	0	254.231550167625	253.198051394675	104.036438531948	62.8542477544863	88.1668055643859	125	0.05
"2"	25000	254.423462136588	249.375922948838	129.118935264585	68.1919210007741	95.8656461725197	299	0.1196
"3"	50000	253.973504187172	251.766143013912	151.548015605622	82.6839406701272	113.674815736877	490	0.196
"4"	75000	255.789029397801	251.619884283851	179.999336913332	95.5383692340314	132.341936557866	635	0.254
"5"	1e+05	254.64452492208	252.397163972426	207.613207061934	106.682239382812	145.846381078634	783	0.3132
"6"	125000	253.828365273191	249.634242661295	217.71287174462	120.503485161744	163.570499647686	993	0.3972
"7"	150000	252.22537303176	249.835263496797	233.452969172516	133.026510827461	179.392253627111	1209	0.4836
"8"	175000	252.458057743146	247.801948006394	264.899086425144	145.922798239146	195.646671984006	1466	0.5864
"9"	2e+05	250.568053021666	245.340106675659	275.480745342611	158.345501007496	210.894082911846	1731	0.6924
"10"	225000	248.801812974356	244.829529383382	286.613264879441	171.557501967489	229.321650454465	2042	0.8168
"11"	250000	246.15839054468	243.709456609989	306.504591533159	179.208005593266	239.161668713418	2232	0.8928
"12"	275000	245.270930861716	244.252947457227	341.376874980887	184.787740816742	244.963259677054	2363	0.9452
