"Time"	"xCenter"	"yCenter"	"MaximalerRadius"	"DurchschnittRadius"	"EightyProzentRadius"	"AnzahlZellenSystem"	"Abdeckung"
"1"	0	245.69736256428	248.311129586507	101.186880380394	65.935749352901	87.7668337879388	125	0.05
"2"	25000	246.439233183737	249.395999965458	139.338338452689	67.8267439008638	90.15853946957	222	0.0888
"3"	50000	250.484358678251	246.389339351298	164.106008496303	73.959742437479	97.8870001916755	324	0.1296
"4"	75000	247.581385287207	246.845551459047	175.526869280899	80.1085442040023	106.791455321248	403	0.1612
"5"	1e+05	247.89649626743	247.141151958999	172.673912739361	89.1950741701667	119.676393276672	512	0.2048
"6"	125000	247.312865882449	247.46402571818	181.171179366123	97.4471361433403	133.083614703505	613	0.2452
"7"	150000	246.665955106244	249.754001777492	196.963408233342	108.107844751747	146.558497316105	768	0.3072
"8"	175000	249.043178478708	248.0616493134	218.93397013885	118.440235644113	160.992760213306	920	0.368
"9"	2e+05	246.709531491465	249.579223212944	240.916857146645	127.837385354371	171.362409087848	1086	0.4344
"10"	225000	249.101195219827	250.757610338701	251.134582214275	136.288377792721	182.030279432377	1239	0.4956
"11"	250000	248.776844472054	249.72483238251	258.246558064842	145.910926546871	195.241915276535	1427	0.5708
"12"	275000	252.064710048693	248.836320171298	271.869642177864	154.390135402227	205.712156997064	1604	0.6416
"13"	3e+05	253.07716191717	250.619458654997	282.793166239191	162.96868491152	218.522425713915	1794	0.7176
"14"	325000	253.137582142264	251.758354342491	290.069459446776	171.323302921419	229.278516874909	1997	0.7988
"15"	350000	253.022883547395	251.944425416247	303.98467489434	177.341174679063	236.171476829887	2146	0.8584
"16"	375000	251.051315207909	248.506635263343	316.072442157301	182.307334647608	241.014365922562	2273	0.9092
