"Time"	"xCenter"	"yCenter"	"MaximalerRadius"	"DurchschnittRadius"	"EightyProzentRadius"	"AnzahlZellenSystem"	"Abdeckung"
"1"	0	252.99380057681	244.570341685296	105.911632852208	70.4886073451424	91.427892818088	125	0.05
"2"	25000	256.045353080248	243.797018329259	150.77175657593	79.2512848774386	107.267694384997	378	0.1512
"3"	50000	255.865482943753	241.50838497461	167.167633392395	93.8486059551016	125.112685732849	580	0.232
"4"	75000	254.611284877088	242.326536723036	188.158926362743	109.677785460676	144.033764080381	831	0.3324
"5"	1e+05	254.866724640922	242.729130417838	210.847652257355	123.804169646731	162.260815040346	1078	0.4312
"6"	125000	253.740003225618	239.989224719982	238.772121757853	136.383592822825	180.517586847294	1313	0.5252
"7"	150000	254.040779549161	239.358783850168	257.8538826414	150.208888388469	199.557432905094	1593	0.6372
"8"	175000	254.672016986019	238.735624232981	282.564752710378	165.112915391661	219.555948382933	1944	0.7776
"9"	2e+05	255.747005456203	242.359988771452	305.290010868643	174.155278510724	231.482858509277	2170	0.868
"10"	225000	254.40853004112	247.960441027282	316.488584615324	182.424867475647	241.679008945103	2365	0.946
