"Time"	"xCenter"	"yCenter"	"MaximalerRadius"	"DurchschnittRadius"	"EightyProzentRadius"	"AnzahlZellenSystem"	"Abdeckung"
"1"	0	259.336402117355	250.420063248618	104.701790839069	64.1636831269903	87.8464533278747	125	0.05
"2"	25000	260.018737752525	249.080689285166	136.032232497777	70.793267682023	97.3622767604411	269	0.1076
"3"	50000	261.894783650925	246.609278490244	162.012002679234	81.5162362978339	109.883116046159	439	0.1756
"4"	75000	259.323713921321	247.393520824984	175.952527762161	95.1795372415537	129.135603956231	595	0.238
"5"	1e+05	258.429782177008	247.501529383023	195.400866619071	107.837378461933	143.747889370447	782	0.3128
"6"	125000	255.656336921916	244.744968003638	220.728932270162	119.182085189245	157.034972022807	974	0.3896
"7"	150000	257.110929284034	244.22054303008	241.998231861906	130.843102194997	173.903581764334	1196	0.4784
"8"	175000	254.175314123125	243.104338867214	259.679781500614	143.122099298442	189.455714587276	1432	0.5728
"9"	2e+05	253.668768602939	243.103737957211	272.243943573608	154.093060359645	204.218737321738	1665	0.666
"10"	225000	254.008025394609	244.412515359657	297.996244701153	164.964151071379	220.680952160411	1923	0.7692
"11"	250000	251.790987689839	250.086574856164	319.852686798051	173.968907115442	233.023979826424	2148	0.8592
"12"	275000	250.188286397073	251.597768934862	320.614988086911	180.223916089945	240.115100221902	2298	0.9192
