"Time"	"xCenter"	"yCenter"	"MaximalerRadius"	"DurchschnittRadius"	"EightyProzentRadius"	"AnzahlZellenSystem"	"Abdeckung"
"1"	0	250.826345277272	254.840345368188	103.2053071128	64.2606107868247	88.7496151052952	125	0.05
"2"	25000	249.285420634918	251.116674753384	137.243324006369	64.8269517225986	91.9607355102274	226	0.0904
"3"	50000	249.387295299936	251.196846967937	153.48897438013	70.8178492759471	96.5455843738086	333	0.1332
"4"	75000	251.095469068451	250.959681968864	170.636921348028	79.7820416586217	108.629975190189	456	0.1824
"5"	1e+05	252.804067819432	252.143733107628	171.615563081434	87.8495330106916	118.483643100478	549	0.2196
"6"	125000	253.229485844576	253.441893821569	177.050502683968	96.0086319157483	130.125459961231	657	0.2628
"7"	150000	251.695461649293	255.635158514261	195.176420782216	104.724180053941	142.836726661282	771	0.3084
"8"	175000	252.876954844318	255.463498395015	224.710374623463	113.304222616047	153.747298487635	893	0.3572
"9"	2e+05	252.047057901739	256.755808270807	223.57807767158	121.500327627368	164.931958865177	1029	0.4116
"10"	225000	251.58221513013	256.839735877858	229.90272926778	127.715460826134	171.663595143701	1133	0.4532
"11"	250000	250.375214740251	255.118081596459	242.892849126621	135.025665471527	181.288440071983	1265	0.506
"12"	275000	251.468098652887	254.325255027082	253.120970961695	142.362742434409	190.626136908484	1411	0.5644
"13"	3e+05	252.958085938573	254.092889266272	261.254818690396	150.030235571523	201.709182677078	1564	0.6256
"14"	325000	252.219227551409	254.451356593863	274.252017516197	157.965611769459	212.930498832793	1740	0.696
"15"	350000	253.493116090273	253.541151445611	290.329190193282	165.667848691855	221.8348898865	1917	0.7668
"16"	375000	253.855901254033	255.940727838942	309.92969365662	171.137645426434	228.511173990184	2059	0.8236
"17"	4e+05	254.888553774279	255.438834363486	309.601205667892	175.128974277442	233.35995424484	2159	0.8636
"18"	425000	252.537268562111	254.095674523337	331.30118870459	178.604450602821	237.617642023569	2245	0.898
"19"	450000	250.03726117053	252.688118562314	342.31140284326	181.629548742807	240.856762274202	2320	0.928
