"Time"	"xCenter"	"yCenter"	"MaximalerRadius"	"DurchschnittRadius"	"EightyProzentRadius"	"AnzahlZellenSystem"	"Abdeckung"
"1"	0	250.052379314179	253.797144586798	101.330424997123	64.5778544401349	87.2007194638757	125	0.05
"2"	25000	253.234799242409	251.32035728947	111.785817612378	65.5037381173353	88.790490155941	218	0.0872
"3"	50000	254.210750318432	253.357609689706	129.627005446661	67.8546647304537	91.1629410478233	301	0.1204
"4"	75000	252.301836251283	251.825626669604	139.21445171638	72.1880201275909	96.5311071019631	363	0.1452
"5"	1e+05	251.817524036557	251.264335604171	138.504025315907	76.8496824254251	102.26217077945	415	0.166
"6"	125000	255.10440906674	251.758540731653	158.179506871539	82.9305229464254	111.466154193106	484	0.1936
"7"	150000	254.495942293089	249.686947499979	156.572059729956	88.11170517902	118.85141098923	548	0.2192
"8"	175000	255.957112692113	249.342561493221	170.492041372248	92.7171866241702	123.628905060247	605	0.242
"9"	2e+05	258.052954269703	249.383332451114	177.59773856197	98.1093391316547	130.764162392599	674	0.2696
"10"	225000	255.289046693868	249.97730116001	189.905203893732	103.546278192314	139.084158587795	743	0.2972
"11"	250000	254.406516170533	249.546526965784	194.920311322453	108.232844812955	145.601193770949	807	0.3228
"12"	275000	253.946466407577	248.855351658917	199.843077043372	114.718389861478	154.780298116511	904	0.3616
"13"	3e+05	251.397486030595	248.01009912915	208.171525401234	120.168922232123	161.665229196414	988	0.3952
"14"	325000	249.294313146615	246.828516063757	214.68326224177	125.184633537268	168.716514878427	1072	0.4288
"15"	350000	251.390763353391	245.823171752377	240.523263373527	130.899641346444	177.455657263521	1172	0.4688
"16"	375000	249.706460889673	245.857912617427	238.956991398643	136.28549582015	183.017555995303	1274	0.5096
"17"	4e+05	250.666943508994	247.171991554915	246.333124659125	142.223889767645	190.769284792198	1389	0.5556
"18"	425000	251.543914756071	246.193004278159	249.588823668944	146.611030955336	196.11094185186	1480	0.592
"19"	450000	251.78301779033	245.165749391061	263.492449943027	152.0144566979	202.030446782933	1595	0.638
"20"	475000	252.577414051216	245.361127326888	273.158209835741	157.810512644928	209.016036198846	1724	0.6896
"21"	5e+05	250.485790195673	245.04333707161	295.386066062052	163.638161783613	217.422106182461	1855	0.742
"22"	525000	251.190513014767	244.459364822177	302.591803390923	168.383995858409	223.909643850538	1970	0.788
"23"	550000	250.254365095115	246.937546056131	308.190986073061	172.832920342077	230.647759219923	2077	0.8308
"24"	575000	247.740995050038	249.07630996647	313.331923520805	176.133678274895	234.102764487608	2152	0.8608
"25"	6e+05	246.679287239878	250.834779568119	315.873194735207	179.785793152514	238.815016836769	2241	0.8964
"26"	625000	246.799050494736	252.988954558646	328.781486118419	183.379366505036	242.870369253032	2324	0.9296
