"Time"	"xCenter"	"yCenter"	"MaximalerRadius"	"DurchschnittRadius"	"EightyProzentRadius"	"AnzahlZellenSystem"	"Abdeckung"
"1"	0	247.751056453179	246.509299818079	104.063807469463	68.889191791107	91.9301531650888	125	0.05
"2"	25000	242.559836373314	252.430723234321	123.796433367123	71.2451979746605	95.0219374582458	246	0.0984
"3"	50000	245.422285787089	248.802658251364	141.533527536035	76.8761893570849	101.880102314201	361	0.1444
"4"	75000	244.931588106049	251.126147326436	159.324840705441	84.8758862036045	113.346722292754	452	0.1808
"5"	1e+05	244.516990921158	250.797068574976	166.664871258017	93.4870741880638	125.457227761023	555	0.222
"6"	125000	246.101876198089	253.795564624227	174.251750914744	100.796173662856	133.735602946528	653	0.2612
"7"	150000	244.226534281264	254.808390489409	183.919596472097	108.383802296012	144.053769164237	770	0.308
"8"	175000	242.856939619669	253.907558134456	223.003204947422	116.408331844309	154.493942337136	901	0.3604
"9"	2e+05	242.732178002204	252.999387482661	222.514861143342	122.824826421321	160.863353439169	1018	0.4072
"10"	225000	244.760226643328	255.776827131249	234.166068119669	129.023320382537	169.181454637935	1126	0.4504
"11"	250000	243.268864864367	255.720354474191	249.588550423373	136.743218424812	179.985391372592	1264	0.5056
"12"	275000	240.451814330111	255.18325302388	259.133850616514	144.590097925203	191.97196519746	1416	0.5664
"13"	3e+05	243.573587242698	253.437814449953	261.385269068038	151.530659937763	201.488416107355	1562	0.6248
"14"	325000	244.836044020461	250.318331882302	265.026757897568	158.708184423367	211.920945055753	1719	0.6876
"15"	350000	246.094057621084	249.755942159373	286.073015333621	164.08836190052	218.897967463587	1841	0.7364
"16"	375000	246.774184836603	249.065352795718	292.651972326941	169.087703521689	224.503368180348	1965	0.786
"17"	4e+05	246.01776189089	247.610839671731	296.212330130256	173.76729033858	230.111251194968	2076	0.8304
"18"	425000	245.905860871675	245.507671103134	313.4407098498	178.520788609351	237.109388086872	2192	0.8768
"19"	450000	246.460383484525	246.349459695896	313.597909631861	181.801550929412	241.114834271512	2273	0.9092
