"Time"	"xCenter"	"yCenter"	"MaximalerRadius"	"DurchschnittRadius"	"EightyProzentRadius"	"AnzahlZellenSystem"	"Abdeckung"
"1"	0	249.587477664487	246.644026832403	101.861552787496	63.9393525072502	89.3690013756585	125	0.05
"2"	25000	251.617916591889	249.986022893285	136.943699611261	66.616917966119	92.6646816836481	238	0.0952
"3"	50000	250.971744308411	251.944085798421	135.148197438922	70.4841873052278	96.4702498285214	337	0.1348
"4"	75000	249.914447410883	249.045803183497	142.274941528767	78.8725665122742	107.764645770514	422	0.1688
"5"	1e+05	250.978122072633	250.920512536397	157.257245853963	86.6686101138525	117.299700751187	508	0.2032
"6"	125000	250.880914050744	248.058041079758	160.033533528011	95.2989280337315	129.468245291615	617	0.2468
"7"	150000	252.066820245462	249.380898828655	190.691993535328	104.450052072337	140.539900799978	739	0.2956
"8"	175000	252.285868803281	249.893878098251	201.675563045948	112.525610877127	150.695049015559	861	0.3444
"9"	2e+05	252.017025689144	248.959490029842	209.452473286026	120.360084602241	160.621047352817	980	0.392
"10"	225000	253.024353038618	247.833336199047	226.349608901626	128.149699121511	171.429239651287	1119	0.4476
"11"	250000	252.137607486517	250.199593784459	244.183491140159	136.322389688897	181.125231522965	1272	0.5088
"12"	275000	251.321237523393	252.728201077184	259.821299933086	145.404003371705	193.633138727805	1445	0.578
"13"	3e+05	250.915303486775	255.19804901692	277.994183175373	153.392931889988	204.092542637541	1615	0.646
"14"	325000	249.380480371589	253.251990753829	276.86883265295	161.30065457304	214.837258047343	1792	0.7168
"15"	350000	249.653146505221	252.49203255559	293.483040971369	169.445219529142	225.383562225958	1989	0.7956
"16"	375000	248.764083958974	251.997892540111	295.250693227426	174.997372204962	233.115122178515	2131	0.8524
"17"	4e+05	249.931454904882	250.857428323306	307.614163243558	180.018253611899	239.465406286779	2257	0.9028
