"Time"	"xCenter"	"yCenter"	"MaximalerRadius"	"DurchschnittRadius"	"EightyProzentRadius"	"AnzahlZellenSystem"	"Abdeckung"
"1"	0	251.813003265887	248.788778333847	101.447810327988	66.057044735848	89.0793363716873	125	0.05
"2"	25000	252.101190343227	247.194113184955	118.688542858009	69.6383802175393	93.397088053991	240	0.096
"3"	50000	246.775212960064	246.016407816895	146.348438651762	77.4380212346066	102.588140343127	369	0.1476
"4"	75000	247.836388655575	246.90348178562	158.383436625771	86.2834792447583	113.662348448116	473	0.1892
"5"	1e+05	247.333439951545	244.888382993127	180.177707954795	97.4913046266849	129.401968106079	611	0.2444
"6"	125000	250.643250897167	245.845046302318	205.098320256256	107.006852979591	140.330195387684	749	0.2996
"7"	150000	247.671602682906	246.668094882217	216.701075311069	116.134298195657	152.748699349364	886	0.3544
"8"	175000	247.6836098001	245.729891054948	232.560539413535	126.11062438171	167.305788726047	1053	0.4212
"9"	2e+05	250.032488571286	247.0537925064	249.483875746423	135.430112326816	179.278701303654	1222	0.4888
"10"	225000	249.042190295924	247.075457279043	262.425946785649	145.27941338154	193.396055784744	1418	0.5672
"11"	250000	252.667195603108	248.560502273563	270.460642456857	155.414487068353	206.892143650134	1634	0.6536
"12"	275000	254.412612133322	248.989809860517	269.492559285065	164.882329095749	219.681171129205	1870	0.748
"13"	3e+05	252.15847448938	252.40382002575	275.494781175307	171.099535206264	226.389483052887	2032	0.8128
"14"	325000	251.49099131318	254.863491272172	307.131031940961	176.686068482204	233.262100797767	2170	0.868
"15"	350000	249.875260110789	255.189878787969	316.906547360423	180.936680810636	238.599628652061	2267	0.9068
