"Time"	"xCenter"	"yCenter"	"MaximalerRadius"	"DurchschnittRadius"	"EightyProzentRadius"	"AnzahlZellenSystem"	"Abdeckung"
"1"	0	248.923144340182	248.632341402108	101.459920435443	64.498780586489	86.5643122505801	125	0.05
"2"	25000	254.165665382135	251.848970449589	158.595087871817	69.1148863820011	91.4199756267079	268	0.1072
"3"	50000	249.51768103239	246.575207203512	154.935187680003	76.1827197445411	101.325771791013	408	0.1632
"4"	75000	252.052267762521	244.390055569763	170.164878981539	86.3534686642348	117.331957434404	523	0.2092
"5"	1e+05	251.34849103621	242.45569560696	193.049331884884	97.9958860360452	132.655085831536	673	0.2692
"6"	125000	250.593264443563	243.59653603507	195.528542106325	108.47815865836	147.248624223979	823	0.3292
"7"	150000	248.64150026167	242.686183392803	222.964492327065	118.229411505368	157.090866131235	991	0.3964
"8"	175000	246.572990283341	242.661498774562	246.208203475509	128.199924401477	169.828182018953	1166	0.4664
"9"	2e+05	243.589731238284	242.790234414593	252.13485514879	139.827159174226	186.321709110091	1381	0.5524
"10"	225000	243.069796649756	243.953482635688	254.438582873812	149.237651898845	199.301906771477	1580	0.632
"11"	250000	245.990154584645	243.540948593219	274.929555674014	158.61015485704	213.67710416926	1786	0.7144
"12"	275000	248.61770884248	245.677061712595	288.445644545147	166.482300945754	224.404067762051	1970	0.788
"13"	3e+05	250.690199029841	247.134597615861	292.90332049639	172.49865834419	231.488125884526	2114	0.8456
"14"	325000	251.903983062157	249.177386688858	317.464022990946	178.17901571751	238.242164328053	2245	0.898
"15"	350000	253.513980964335	249.598763722523	330.282032767645	183.079903562817	244.336133466674	2356	0.9424
