"Time"	"xCenter"	"yCenter"	"MaximalerRadius"	"DurchschnittRadius"	"EightyProzentRadius"	"AnzahlZellenSystem"	"Abdeckung"
"1"	0	257.578469508218	250.485610028497	105.302248180592	69.5588288745386	88.8101608515617	125	0.05
"2"	25000	253.728686314243	249.588782286961	138.006308576878	74.6087091580273	98.4034533589252	352	0.1408
"3"	50000	252.844085919322	251.739786727389	155.962783715751	89.2882196311731	116.130069357539	539	0.2156
"4"	75000	254.03880940536	253.667791571513	178.557741951149	100.846535722967	132.594482579013	701	0.2804
"5"	1e+05	251.454242664783	250.660869209634	201.067879175825	113.346219980091	149.303171127742	891	0.3564
"6"	125000	249.56524999902	248.768911420821	228.82035424145	128.235209642404	170.545510525319	1146	0.4584
"7"	150000	252.622563778811	249.362713813826	250.981458308688	140.451239088736	185.796243133047	1372	0.5488
"8"	175000	250.748538266006	250.606767061602	266.951998021415	154.282558527978	204.533197389398	1662	0.6648
"9"	2e+05	249.014043199803	248.95514017556	292.535094342696	165.842576642738	222.395234926338	1924	0.7696
"10"	225000	246.74390174179	251.316488720116	309.313423453319	177.226232557066	238.547171846466	2197	0.8788
"11"	250000	246.856677694761	250.846515593117	322.49214661	182.976251856889	244.561153254714	2336	0.9344
