"Time"	"xCenter"	"yCenter"	"MaximalerRadius"	"DurchschnittRadius"	"EightyProzentRadius"	"AnzahlZellenSystem"	"Abdeckung"
"1"	0	246.249206683105	252.042115605543	103.430354379295	64.4258468469415	86.8205235677119	125	0.05
"2"	25000	248.228824579089	253.028080978221	127.113009762923	71.1326260579051	94.4686103583627	327	0.1308
"3"	50000	247.649152913105	248.542492064673	147.430770817791	84.2742751144237	111.198395738592	482	0.1928
"4"	75000	251.462594173827	252.152744245022	194.210233598754	99.9258343079904	132.402657936154	676	0.2704
"5"	1e+05	255.142175635509	255.064550774619	222.802518431244	115.799112205225	154.147459897702	902	0.3608
"6"	125000	254.396957684415	255.339267430724	237.531679566921	131.885548307418	175.808858905256	1176	0.4704
"7"	150000	253.92410909579	255.877879689843	257.990459220181	150.067471781537	199.908040272755	1536	0.6144
"8"	175000	253.895685843341	258.687091941591	279.55314127637	164.989597864002	219.859167267961	1866	0.7464
"9"	2e+05	253.128451634115	255.419734289595	305.06254524306	176.158999478364	235.103998685615	2139	0.8556
"10"	225000	251.914492275481	252.556781002483	342.065495092186	184.252092008244	243.896809414406	2330	0.932
