"Time"	"xCenter"	"yCenter"	"MaximalerRadius"	"DurchschnittRadius"	"EightyProzentRadius"	"AnzahlZellenSystem"	"Abdeckung"
"1"	0	242.681511497308	251.674439096996	106.995528240283	66.267285759366	87.5347808473772	125	0.05
"2"	25000	245.216164794527	247.208592255551	121.77579126133	66.6551212627972	89.3063861041838	232	0.0928
"3"	50000	246.997746118757	245.962497809921	135.996222805629	74.0597482582159	99.8424714263419	361	0.1444
"4"	75000	249.365992893963	248.878118538705	149.645830077748	80.078467712537	107.650955687657	445	0.178
"5"	1e+05	252.11190561548	248.310417424995	163.397901978132	88.1165663415512	117.746742846778	540	0.216
"6"	125000	252.493515846276	248.815422798459	172.682829135365	95.7148276363785	128.864891959776	640	0.256
"7"	150000	251.244685855288	248.227024040711	190.472142672798	104.571539636908	139.297177600323	763	0.3052
"8"	175000	250.514484525019	247.687294636795	209.421450924558	113.595762735972	152.071232665813	893	0.3572
"9"	2e+05	251.595369416649	247.761521884303	221.422577607265	121.91515510251	164.672391371392	1027	0.4108
"10"	225000	251.019519979737	248.40884709034	238.575136875369	130.010672674013	173.770220787933	1175	0.47
"11"	250000	251.294199029743	248.729827602223	242.902842180397	138.339231983042	185.562505743567	1335	0.534
"12"	275000	250.193077953152	249.536196552155	257.01284471206	148.06557367723	198.1267359471	1533	0.6132
"13"	3e+05	252.874146407432	248.628117874859	275.590096452873	155.619754307627	208.117847515546	1693	0.6772
"14"	325000	255.463785834614	247.598133634593	282.468490060713	163.173721120362	218.198996740789	1865	0.746
"15"	350000	257.036860601895	251.736878344497	289.233953157256	169.757086140586	227.643074847684	2020	0.808
"16"	375000	256.847655626869	253.824184712914	317.163684049752	175.23390211736	234.054228645683	2149	0.8596
"17"	4e+05	254.681810105589	255.067104939351	317.974738531013	179.093448929743	239.500408617185	2243	0.8972
"18"	425000	253.354005471028	256.671824534495	332.588922716086	182.784523567702	243.493931178435	2326	0.9304
