"Time"	"xCenter"	"yCenter"	"MaximalerRadius"	"DurchschnittRadius"	"EightyProzentRadius"	"AnzahlZellenSystem"	"Abdeckung"
"1"	0	245.643736452205	246.973871282108	101.729000938673	68.2924941993149	88.7960447401305	125	0.05
"2"	25000	250.393971269385	246.765686636054	123.779728393025	71.7430749406602	95.549641946992	322	0.1288
"3"	50000	254.979721415513	243.711374965713	157.019063504635	81.9752461057242	109.242905028748	464	0.1856
"4"	75000	257.911638807968	243.358815367574	170.651609317923	94.1906300719732	124.951820060256	614	0.2456
"5"	1e+05	254.307615229897	241.884364909555	189.323679636061	106.878845844	143.173714096596	786	0.3144
"6"	125000	256.153960335099	240.884970075381	218.780617095478	119.683395131182	159.944748677807	984	0.3936
"7"	150000	258.741010613629	237.933422405993	243.700387065568	132.274025498401	177.044994547727	1197	0.4788
"8"	175000	258.273002498545	237.525802779963	263.870269443718	145.25851608025	192.581352124646	1453	0.5812
"9"	2e+05	257.524836785075	237.205350364664	274.353978439846	155.943192983095	208.05309576765	1680	0.672
"10"	225000	255.256173811892	239.651503014934	306.54411894246	166.834164856632	222.30059629163	1920	0.768
"11"	250000	254.621382499465	244.571057598847	320.483236532148	175.976016013085	234.174082421311	2142	0.8568
"12"	275000	251.979563255705	246.894659559059	335.942666331998	183.616328278345	244.043134440638	2321	0.9284
