"Time"	"xCenter"	"yCenter"	"MaximalerRadius"	"DurchschnittRadius"	"EightyProzentRadius"	"AnzahlZellenSystem"	"Abdeckung"
"1"	0	250.769876211107	253.442213145294	101.221390819303	70.1132433812182	91.3704695866702	125	0.05
"2"	25000	245.021712741969	252.04466832262	128.325868065962	69.4575601208358	92.4874542601464	298	0.1192
"3"	50000	244.84456611025	251.779807239872	145.703359999978	80.8787041333573	106.696680729961	452	0.1808
"4"	75000	248.046745865677	258.548384343783	165.110148221528	91.7475031317987	121.721480188227	583	0.2332
"5"	1e+05	246.831781897922	258.625635961805	182.098187895113	101.709030841037	136.629285289591	716	0.2864
"6"	125000	246.572756970164	255.654779377406	207.730550597375	112.404191512654	148.938891741572	873	0.3492
"7"	150000	245.952298738651	254.589873566941	220.969155279402	121.551247143758	162.901265570247	1025	0.41
"8"	175000	247.414301318225	256.16938944064	234.726497039822	132.000171083643	176.281635163886	1204	0.4816
"9"	2e+05	246.255017260578	253.315712890059	249.995783614843	144.49348178824	191.800156136294	1443	0.5772
"10"	225000	247.912277330159	252.426301854715	271.761156217053	155.547951098121	209.71899951404	1672	0.6688
"11"	250000	249.783492544897	249.581265616723	290.109989520181	165.782237280345	223.214614259373	1908	0.7632
"12"	275000	248.345195383399	249.442812938961	308.762828594365	175.253979472007	234.855826848511	2134	0.8536
"13"	3e+05	250.22191010669	250.076848216404	323.343654953698	182.464515849559	243.67800353309	2314	0.9256
