"Time"	"xCenter"	"yCenter"	"MaximalerRadius"	"DurchschnittRadius"	"EightyProzentRadius"	"AnzahlZellenSystem"	"Abdeckung"
"1"	0	241.450123002446	248.319590426519	106.018945577715	68.2062410657836	90.6233161249943	125	0.05
"2"	25000	240.754424687634	251.05925852851	131.62276872494	72.8663150169566	97.8766330181655	318	0.1272
"3"	50000	235.490868047704	252.036787758627	172.353199757547	89.1902122974292	118.286829713431	505	0.202
"4"	75000	238.170618875189	253.30729131674	201.663050752635	106.497600562322	141.524645363262	723	0.2892
"5"	1e+05	240.359388537047	252.791016154691	224.380806453332	123.202040861965	163.256726100709	979	0.3916
"6"	125000	240.204748044433	256.257531542432	249.092571171502	140.903168084872	186.826838024781	1298	0.5192
"7"	150000	244.193940664627	257.469351443732	265.802927476831	159.188482764129	210.679415063835	1673	0.6692
"8"	175000	241.708184873973	259.05023853488	301.027677004214	172.61298997894	228.425724189274	1996	0.7984
"9"	2e+05	243.529349263939	256.34755480556	318.474158048051	182.425267421877	241.200443595776	2240	0.896
"10"	225000	244.230242995499	251.202557372279	337.663288907209	188.205458676683	247.440718785384	2372	0.9488
