"Time"	"xCenter"	"yCenter"	"MaximalerRadius"	"DurchschnittRadius"	"EightyProzentRadius"	"AnzahlZellenSystem"	"Abdeckung"
"1"	0	248.48234330289	249.4224467019	101.428621250422	68.4171054873853	92.5071447141687	125	0.05
"2"	25000	248.158443056438	250.274717822502	129.505064399585	72.4231195554797	95.9371605899675	343	0.1372
"3"	50000	245.42369519035	249.437726935423	173.07751717075	84.8175536886432	111.675817564891	502	0.2008
"4"	75000	246.776805393554	246.408469788652	195.829105571659	97.7996530270921	131.553270541416	662	0.2648
"5"	1e+05	246.52401364809	247.870946160245	232.731257170759	112.259594552349	151.729476477606	868	0.3472
"6"	125000	246.694838710752	250.534822255739	232.554372500739	125.349829401062	167.175947878417	1097	0.4388
"7"	150000	244.569466660038	251.211389967693	244.162568809385	139.374311096807	186.177561655215	1365	0.546
"8"	175000	243.428433604353	253.847809777576	266.96423420487	151.268337083994	201.549651150939	1615	0.646
"9"	2e+05	247.010207085647	251.235180034086	279.807457910732	163.857610241487	218.557622909138	1914	0.7656
"10"	225000	248.444513507824	250.750529994748	307.52865514409	172.33098027483	229.662110974523	2124	0.8496
"11"	250000	246.409955158742	250.863723743963	319.31504244545	178.866508847838	237.712851602487	2278	0.9112
