"Time"	"xCenter"	"yCenter"	"MaximalerRadius"	"DurchschnittRadius"	"EightyProzentRadius"	"AnzahlZellenSystem"	"Abdeckung"
"1"	0	253.796870383189	245.820560337279	101.331403629925	63.1115472246172	88.7049502397815	125	0.05
"2"	25000	252.026162687109	234.753963396828	124.997697292136	66.3774842714032	89.86185047197	229	0.0916
"3"	50000	251.966536967434	235.674603892262	137.215297050331	70.4378700678163	93.9170953650833	328	0.1312
"4"	75000	251.683787076344	238.12941731484	160.391795315481	77.7576249107123	103.468916349978	425	0.17
"5"	1e+05	249.838462352173	239.389474661838	170.64750236135	84.5440200905197	114.444360117032	501	0.2004
"6"	125000	246.561715211351	237.343301098799	173.177040252931	93.5608016931033	126.615506133428	609	0.2436
"7"	150000	246.36562381938	238.928775703701	199.912631890046	102.717014588226	137.612264049367	737	0.2948
"8"	175000	244.488591467152	236.549112219379	198.279870775312	111.466910852557	150.185856815158	879	0.3516
"9"	2e+05	244.787037980126	236.231246205977	211.893428040213	118.531922413522	159.451069114646	988	0.3952
"10"	225000	244.239631988242	240.391481770174	252.064665953836	128.221614706622	169.605742804536	1160	0.464
"11"	250000	242.5301980379	240.85221364985	271.001106734168	137.664976424069	182.546368900219	1341	0.5364
"12"	275000	244.062272038777	242.566844789476	277.599471889834	146.940975409765	195.560965693207	1530	0.612
"13"	3e+05	245.501880766767	243.289072160612	292.943780593004	154.947425041603	205.498922108649	1709	0.6836
"14"	325000	247.713577787902	244.447068890421	297.476016020561	163.182338453812	217.199326157389	1894	0.7576
"15"	350000	248.924773152547	247.109648626441	294.958982368284	169.299311984149	226.836369195282	2043	0.8172
"16"	375000	249.437276661973	249.561519729812	302.289573397447	175.069788479992	234.130231652908	2180	0.872
"17"	4e+05	249.544670615014	251.741318564118	319.144763050672	178.783455685101	239.981975930417	2270	0.908
