"Time"	"xCenter"	"yCenter"	"MaximalerRadius"	"DurchschnittRadius"	"EightyProzentRadius"	"AnzahlZellenSystem"	"Abdeckung"
"1"	0	245.57290304286	244.469141082327	103.385987686398	70.6318659171612	89.2955464604367	125	0.05
"2"	25000	245.330980669291	243.440137040188	121.001499756626	70.874126802629	93.6482113137572	257	0.1028
"3"	50000	247.253743421549	243.592581422633	152.900672592308	77.0899582176451	102.453705423759	388	0.1552
"4"	75000	249.836019260536	242.103273404928	150.039759893314	85.0528741658206	112.453426891023	490	0.196
"5"	1e+05	249.748027520856	242.357973979306	157.444031610331	93.5842800423106	124.125353157416	600	0.24
"6"	125000	250.592206024784	243.365270851515	181.462156467827	102.159630003364	135.479720818985	717	0.2868
"7"	150000	250.981938027065	244.227018536222	193.63407568483	110.291689005239	145.783594075483	843	0.3372
"8"	175000	253.830545220476	245.494016636788	207.297742763644	118.441989844417	156.999836856157	974	0.3896
"9"	2e+05	251.805893561916	245.055403351024	230.142608518289	127.780953829719	168.924589192998	1136	0.4544
"10"	225000	252.728158313382	242.330387505875	247.433570871944	137.662066181905	183.050044389903	1321	0.5284
"11"	250000	254.407251205925	243.821927955706	263.364796847789	147.546163062987	196.207982544558	1517	0.6068
"12"	275000	255.731767927073	243.554827450352	274.44587020101	156.728710752589	209.617480667524	1720	0.688
"13"	3e+05	254.455507605791	243.475271686415	287.443285783608	163.96338183977	218.034391328171	1884	0.7536
"14"	325000	252.755491306361	241.72357680378	296.194450617794	171.761713345562	228.501042405463	2066	0.8264
"15"	350000	250.029290930852	240.440526949578	317.183478072593	177.800641351754	237.236998277325	2213	0.8852
"16"	375000	248.330001935503	240.686954135483	328.809622317932	182.944416074089	241.939147303957	2329	0.9316
