"Time"	"xCenter"	"yCenter"	"MaximalerRadius"	"DurchschnittRadius"	"EightyProzentRadius"	"AnzahlZellenSystem"	"Abdeckung"
"1"	0	258.40989104414	245.852461741002	109.294164739357	66.2129593429093	86.9247213975784	125	0.05
"2"	25000	252.987588700543	251.526480354558	125.393810528155	71.5754865108304	94.92239524109	334	0.1336
"3"	50000	258.889049535472	253.147335381496	149.156207913826	83.2713249569579	112.718868866734	482	0.1928
"4"	75000	256.914199199529	257.74367711051	175.933342299458	96.5029980514595	130.070224273305	646	0.2584
"5"	1e+05	254.927311336506	252.895618570522	192.650913232468	109.316083041484	146.203101072845	828	0.3312
"6"	125000	254.061056849649	253.577116989347	226.288543473361	122.780033880977	162.38138497012	1041	0.4164
"7"	150000	252.595469496991	253.016566659965	243.628301750494	136.704391470971	181.166699696439	1308	0.5232
"8"	175000	248.385280574676	250.37994427758	261.424449303148	150.096077997364	200.825372160348	1595	0.638
"9"	2e+05	247.896306484527	253.649230896355	274.663891592253	162.404396678329	217.078437738094	1880	0.752
"10"	225000	250.313777957496	249.330670154682	294.584620384771	171.468185517183	228.866941090957	2105	0.842
