"Time"	"xCenter"	"yCenter"	"MaximalerRadius"	"DurchschnittRadius"	"EightyProzentRadius"	"AnzahlZellenSystem"	"Abdeckung"
"1"	0	249.554818893893	250.609634475571	99.7664733007829	65.6709965449545	88.3080060643568	125	0.05
"2"	25000	250.401120982406	255.869420905108	120.025260830289	68.169560162298	90.6596339049935	220	0.088
"3"	50000	255.017876370881	259.08181552447	140.465610813935	72.5027157469717	97.5366046533027	367	0.1468
"4"	75000	254.22529548867	261.204863570619	170.647771396916	81.4734962068889	108.614248755319	475	0.19
"5"	1e+05	252.950094426179	261.859100375496	171.499395411959	91.2863511982536	121.39033488133	604	0.2416
"6"	125000	250.879507024795	262.69758889922	182.348486375704	99.6663665006327	133.833210930981	734	0.2936
"7"	150000	252.245561315199	262.343615077806	198.662213824264	106.600356939736	142.710698302786	837	0.3348
"8"	175000	252.311421195866	261.081291903651	219.289032561687	115.538692192636	155.027054978421	981	0.3924
"9"	2e+05	252.759015042925	259.222195053853	233.43855128438	123.500747848951	166.247733211315	1123	0.4492
"10"	225000	251.25675186278	260.336358072955	247.450592899834	132.858980409549	179.103404981332	1295	0.518
"11"	250000	251.836202463154	259.205247961531	274.638719361219	142.233736300114	190.958257781859	1470	0.588
"12"	275000	253.342027206827	259.202901209828	276.144104444764	152.113773544714	207.097108159196	1679	0.6716
"13"	3e+05	255.63452522298	256.358632087113	297.739452412045	161.590000967335	217.795271706877	1901	0.7604
"14"	325000	254.629738498593	256.943181787444	309.159815269592	168.793235932464	224.950949314997	2077	0.8308
"15"	350000	253.865937978674	255.592987100536	314.874766006366	174.354696077075	233.034125654168	2213	0.8852
"16"	375000	252.410222065372	254.556111187786	328.906369366303	178.7759129517	238.783997585979	2322	0.9288
