"Time"	"xCenter"	"yCenter"	"MaximalerRadius"	"DurchschnittRadius"	"EightyProzentRadius"	"AnzahlZellenSystem"	"Abdeckung"
"1"	0	255.526106695658	253.731687339331	106.315117031376	66.0828336366168	85.008589550324	125	0.05
"2"	25000	248.321493728028	251.294163637745	137.786947488055	71.3449396896573	93.930594743291	325	0.13
"3"	50000	244.881882739245	251.047531667585	175.103210923628	85.311556255506	113.45946956991	465	0.186
"4"	75000	241.790941386623	248.988247541465	197.442764739444	104.880933895251	140.884106330444	690	0.276
"5"	1e+05	241.089799055854	250.747373398024	219.923031913883	122.625066815397	166.066015191655	936	0.3744
"6"	125000	241.2170131802	252.122563036326	245.598246753948	140.233307383799	186.346887810612	1254	0.5016
"7"	150000	243.214228928303	257.274162619691	258.490955817412	157.231798970087	208.139025600336	1612	0.6448
"8"	175000	243.718834521796	257.199964313817	276.427417046132	169.068282297643	223.003682793424	1895	0.758
"9"	2e+05	246.455411502684	256.88035318958	300.524754375431	179.545953492726	236.762436061962	2153	0.8612
"10"	225000	249.103726934621	256.122407268196	341.078684073693	187.814366957092	246.467622311188	2350	0.94
