time;cell.id;size;surface;cell.x;cell.y;neighbors;center.x;center.y;
0;4;176.59;100;236.7993614985012;197.00201355476332;7;250.01042197138753;249.59795890766463;
0;9;150.12;100;208.54431505584648;172.58111757319682;7;250.01042197138753;249.59795890766463;
0;10;129.14;100;296.03263900677644;271.3124557362291;6;250.01042197138753;249.59795890766463;
0;38;54.61;100;301.2967641644011;175.34773372165768;4;250.01042197138753;249.59795890766463;
0;40;42.22;100;162.95807243221827;246.3400806101075;6;250.01042197138753;249.59795890766463;
0;44;102.19;100;221.89826271610636;314.2140353486684;4;250.01042197138753;249.59795890766463;
0;55;50.48;100;309.1148950438112;219.33930372950405;7;250.01042197138753;249.59795890766463;
0;63;72.25;100;323.3402612966785;182.5628643969519;6;250.01042197138753;249.59795890766463;
0;69;106.16;100;301.82434206156927;269.1247356079811;7;250.01042197138753;249.59795890766463;
0;72;177.25;100;328.73495823215137;298.93907043954795;7;250.01042197138753;249.59795890766463;
0;88;52.77;100;237.61338315866055;337.65865601021903;5;250.01042197138753;249.59795890766463;
0;91;99.41;100;334.983589041604;263.77095575249996;4;250.01042197138753;249.59795890766463;
0;100;70.53;100;238.85678036558144;333.373471890402;4;250.01042197138753;249.59795890766463;
0;101;44.08;100;253.69949984731187;187.69129718612987;6;250.01042197138753;249.59795890766463;
0;106;115.7;100;291.18864282899693;178.53775893207603;6;250.01042197138753;249.59795890766463;
0;120;126.74;100;171.00677411702713;294.25711781411144;7;250.01042197138753;249.59795890766463;
0;125;115.1;100;240.5169972090744;255.96385522767073;7;250.01042197138753;249.59795890766463;
0;127;161.04;100;242.43554125135458;158.83001901399007;6;250.01042197138753;249.59795890766463;
0;131;186.85;100;224.60991162489242;208.19288301899687;9;250.01042197138753;249.59795890766463;
0;142;82.03;100;155.16085451884143;272.97139544872664;6;250.01042197138753;249.59795890766463;
0;150;91.58;100;212.82168668800273;199.59068014115346;7;250.01042197138753;249.59795890766463;
0;153;40.97;100;206.7476635291806;199.5154089413711;5;250.01042197138753;249.59795890766463;
0;158;78.23;100;158.7100534263224;267.03986960159955;6;250.01042197138753;249.59795890766463;
0;167;96.58;100;308.1634466124378;213.57147027233435;7;250.01042197138753;249.59795890766463;
0;175;174.82;100;217.95721220322704;304.71547644061735;8;250.01042197138753;249.59795890766463;
0;181;37.25;100;269.47961587390955;337.7645211252078;5;250.01042197138753;249.59795890766463;
0;185;34.37;100;175.11083050635935;195.93758284389028;4;250.01042197138753;249.59795890766463;
0;192;166.64;100;301.06403690693116;294.88293549738273;7;250.01042197138753;249.59795890766463;
0;201;122.13;100;274.9410428205242;342.719009788908;6;250.01042197138753;249.59795890766463;
0;211;69.74;100;279.92771382094907;326.20787977712575;5;250.01042197138753;249.59795890766463;
0;225;84.45;100;222.166053755662;259.2269161643186;6;250.01042197138753;249.59795890766463;
0;230;72.45;100;230.43240068308057;315.95668057512074;5;250.01042197138753;249.59795890766463;
0;236;105.69;100;200.81237451582524;202.33606316915743;7;250.01042197138753;249.59795890766463;
0;237;115.38;100;197.07396069800564;236.560067050851;5;250.01042197138753;249.59795890766463;
0;245;75.05;100;259.5013533437954;262.4564870553946;8;250.01042197138753;249.59795890766463;
0;248;94.39;100;169.67259320235496;268.0510133458841;6;250.01042197138753;249.59795890766463;
0;268;85.56;100;338.30282583055015;205.55770255178507;6;250.01042197138753;249.59795890766463;
0;271;91.41;100;306.1523878118947;302.34666011380284;6;250.01042197138753;249.59795890766463;
0;274;74.86;100;312.36261331094175;281.64051523664415;5;250.01042197138753;249.59795890766463;
0;288;101.35;100;316.0610800869482;294.18424259886024;8;250.01042197138753;249.59795890766463;
0;298;66.75;100;275.31902347126913;207.25133103748828;6;250.01042197138753;249.59795890766463;
0;301;71.07;100;191.4846617434407;193.2474591873369;5;250.01042197138753;249.59795890766463;
0;303;53.55;100;275.19096583447913;240.52612300957898;5;250.01042197138753;249.59795890766463;
0;307;76.33;100;273.2921377905553;243.33196817143045;6;250.01042197138753;249.59795890766463;
0;313;56.01;100;238.57622096054254;213.36373620866743;6;250.01042197138753;249.59795890766463;
0;318;93.92;100;226.86433084848656;287.14714388750906;6;250.01042197138753;249.59795890766463;
0;321;86.61;100;227.95957041291226;345.860901414204;5;250.01042197138753;249.59795890766463;
0;329;203.96;100;213.53049491051857;215.4088417832929;7;250.01042197138753;249.59795890766463;
0;344;77.52;100;244.79082083416426;293.1801939481844;5;250.01042197138753;249.59795890766463;
0;369;115.51;100;211.22452136605742;239.39011238880514;5;250.01042197138753;249.59795890766463;
0;372;102.59;100;259.51502858064833;198.58840281752842;8;250.01042197138753;249.59795890766463;
0;379;107.34;100;223.5941218183566;283.16476489314744;7;250.01042197138753;249.59795890766463;
0;412;27.12;100;224.9324989837489;285.90176217428075;3;250.01042197138753;249.59795890766463;
0;414;78.72;100;324.02799124313054;315.8729064416754;6;250.01042197138753;249.59795890766463;
0;417;76.68;100;225.29194733557634;233.7173730364335;5;250.01042197138753;249.59795890766463;
0;438;158.62;100;283.8658841108145;225.843482763463;7;250.01042197138753;249.59795890766463;
0;439;106.99;100;212.20752452059867;279.6944433846983;7;250.01042197138753;249.59795890766463;
0;451;175.98;100;182.05827287279274;311.2764135099657;5;250.01042197138753;249.59795890766463;
0;462;71.22;100;310.74866038018223;226.577270836288;4;250.01042197138753;249.59795890766463;
0;477;90.31;100;238.44371916035223;345.58928567833567;6;250.01042197138753;249.59795890766463;
0;488;154.16;100;326.6449441260629;262.3124721447954;7;250.01042197138753;249.59795890766463;
0;522;56.69;100;295.12729151769935;196.96774999799183;6;250.01042197138753;249.59795890766463;
0;527;84.43;100;168.68625399315985;245.16135549705055;5;250.01042197138753;249.59795890766463;
0;549;58.67;100;259.96222850781083;266.55495268360465;4;250.01042197138753;249.59795890766463;
0;551;137.84;100;193.26399303035814;252.94285862836307;8;250.01042197138753;249.59795890766463;
0;556;111.68;100;240.54672463439962;300.5745002682858;9;250.01042197138753;249.59795890766463;
0;560;111.54;100;300.74784050506884;212.5257729627965;7;250.01042197138753;249.59795890766463;
0;563;103.81;100;154.8596390285518;233.23649018765659;6;250.01042197138753;249.59795890766463;
0;572;66.61;100;275.85924753102074;331.11959666843495;8;250.01042197138753;249.59795890766463;
0;574;163.07;100;330.975253831738;252.78460339487617;7;250.01042197138753;249.59795890766463;
0;580;29.84;100;317.37730899380955;284.5673757328731;5;250.01042197138753;249.59795890766463;
0;584;219.13;100;286.5023749325217;297.0727093078896;7;250.01042197138753;249.59795890766463;
0;593;163;100;240.84721645977768;182.04688963888927;7;250.01042197138753;249.59795890766463;
0;595;86.61;100;274.9355624074442;294.374515714372;5;250.01042197138753;249.59795890766463;
0;599;31.88;100;163.25145177440282;298.0112868442143;4;250.01042197138753;249.59795890766463;
0;602;101.06;100;249.58628239599545;250.31943651131462;7;250.01042197138753;249.59795890766463;
0;618;72.73;100;241.888458652861;203.41107743696585;6;250.01042197138753;249.59795890766463;
0;624;114.22;100;301.8791455446071;187.75268078233898;8;250.01042197138753;249.59795890766463;
0;628;37;100;313.4112873626895;303.1307019508461;5;250.01042197138753;249.59795890766463;
0;635;108.39;100;227.4655719592532;308.9949032566999;7;250.01042197138753;249.59795890766463;
0;636;110.91;100;242.58520600442003;316.07575633957106;7;250.01042197138753;249.59795890766463;
0;641;68.38;100;247.22169867840182;188.22984601656023;5;250.01042197138753;249.59795890766463;
0;657;123.43;100;215.1441767750255;273.75060758866823;7;250.01042197138753;249.59795890766463;
0;663;217.21;100;284.952600577138;260.6645950610794;8;250.01042197138753;249.59795890766463;
0;664;105.85;100;179.77684288375795;207.2054513290471;6;250.01042197138753;249.59795890766463;
0;670;81.24;100;305.1369765584818;317.1550616899217;8;250.01042197138753;249.59795890766463;
0;684;89.44;100;317.7713996697089;229.43775825568048;7;250.01042197138753;249.59795890766463;
0;703;43.15;100;309.40130106996133;312.12189013223104;5;250.01042197138753;249.59795890766463;
0;704;212.09;100;190.61498869077064;217.64776295666744;7;250.01042197138753;249.59795890766463;
0;705;77.46;100;315.9091179479618;219.2423787115918;7;250.01042197138753;249.59795890766463;
0;716;176.26;100;229.1911346345541;153.50504233028684;7;250.01042197138753;249.59795890766463;
0;717;91.77;100;288.8731515027696;245.9156062059158;6;250.01042197138753;249.59795890766463;
0;724;52.05;100;274.1967724375718;294.27122947028573;5;250.01042197138753;249.59795890766463;
0;730;23.35;100;262.2354238106077;251.80318982714846;4;250.01042197138753;249.59795890766463;
0;731;39.5;100;161.1885814252285;247.78054238346024;4;250.01042197138753;249.59795890766463;
0;741;95.53;100;314.46241782520224;179.56328230949936;6;250.01042197138753;249.59795890766463;
0;750;60.74;100;229.74978344169494;243.9951901262243;5;250.01042197138753;249.59795890766463;
0;757;42;100;310.3080555479635;312.53876639044995;7;250.01042197138753;249.59795890766463;
0;759;138.09;100;251.51288670303674;269.4540797704522;7;250.01042197138753;249.59795890766463;
0;760;86.04;100;264.2600238397278;274.0262410487649;6;250.01042197138753;249.59795890766463;
0;762;181.13;100;346.8943998795324;243.01472108298904;7;250.01042197138753;249.59795890766463;
0;763;217.78;100;206.46502641219945;274.3887669983462;8;250.01042197138753;249.59795890766463;
0;773;64.06;100;196.22940288019686;197.2092686083996;7;250.01042197138753;249.59795890766463;
0;778;202.78;100;241.47755399260606;231.00737075603195;6;250.01042197138753;249.59795890766463;
0;780;110.67;100;164.63343114876506;257.96781542274096;5;250.01042197138753;249.59795890766463;
0;788;96.66;100;226.5367341655471;246.33334449736654;6;250.01042197138753;249.59795890766463;
0;800;18.99;100;200.9940743884161;201.17807462168335;5;250.01042197138753;249.59795890766463;
0;811;101.25;100;287.42836256973624;245.31403332722357;5;250.01042197138753;249.59795890766463;
0;817;87.15;100;171.9226403493216;194.5188641193285;7;250.01042197138753;249.59795890766463;
0;836;124.36;100;266.9640686516983;293.82473149499924;6;250.01042197138753;249.59795890766463;
0;840;36.49;100;293.0825801830763;199.21640838947795;5;250.01042197138753;249.59795890766463;
0;843;107.74;100;309.7751287345124;268.40278237312896;5;250.01042197138753;249.59795890766463;
0;851;181.03;100;250.60648372539706;281.50007997637215;8;250.01042197138753;249.59795890766463;
0;862;42.3;100;244.60297789986652;304.1946316587637;5;250.01042197138753;249.59795890766463;
0;874;48.94;100;239.33596750871223;290.49795351728005;4;250.01042197138753;249.59795890766463;
0;875;198;100;304.67614457056357;239.82122668639693;6;250.01042197138753;249.59795890766463;
0;877;178.28;100;167.8744411608063;240.90078382941383;5;250.01042197138753;249.59795890766463;
0;884;122.25;100;222.5068289354183;161.48156721829443;8;250.01042197138753;249.59795890766463;
0;885;49.07;100;320.6224884590102;302.03403288674815;6;250.01042197138753;249.59795890766463;
0;888;202.74;100;340.41343762357843;230.6842267358419;6;250.01042197138753;249.59795890766463;
0;891;57.49;100;253.84450063094454;253.1404675934278;5;250.01042197138753;249.59795890766463;
0;897;63.37;100;197.8802769800766;292.3258471557516;4;250.01042197138753;249.59795890766463;
0;900;102.47;100;168.07410661005738;252.87708307078117;7;250.01042197138753;249.59795890766463;
0;923;140.68;100;269.48989436620616;266.2766124217373;7;250.01042197138753;249.59795890766463;
0;943;97.64;100;174.4319232479361;270.1093956170483;7;250.01042197138753;249.59795890766463;
25000;4;176.59;100;236.7993614985012;197.00201355476332;7;254.79426090018893;247.7883291713819;
25000;10;129.14;100;296.03263900677644;271.3124557362291;6;254.79426090018893;247.7883291713819;
25000;38;54.61;100;301.2967641644011;175.34773372165768;4;254.79426090018893;247.7883291713819;
25000;40;42.22;100;162.95807243221827;246.3400806101075;6;254.79426090018893;247.7883291713819;
25000;44;102.19;100;221.89826271610636;314.2140353486684;4;254.79426090018893;247.7883291713819;
25000;55;50.48;100;309.1148950438112;219.33930372950405;7;254.79426090018893;247.7883291713819;
25000;69;106.16;100;301.82434206156927;269.1247356079811;7;254.79426090018893;247.7883291713819;
25000;72;177.25;100;328.73495823215137;298.93907043954795;7;254.79426090018893;247.7883291713819;
25000;88;52.77;100;237.61338315866055;337.65865601021903;5;254.79426090018893;247.7883291713819;
25000;91;99.41;100;334.983589041604;263.77095575249996;4;254.79426090018893;247.7883291713819;
25000;100;70.53;100;238.85678036558144;333.373471890402;4;254.79426090018893;247.7883291713819;
25000;101;44.08;100;253.69949984731187;187.69129718612987;6;254.79426090018893;247.7883291713819;
25000;120;126.74;100;171.00677411702713;294.25711781411144;7;254.79426090018893;247.7883291713819;
25000;125;115.1;100;240.5169972090744;255.96385522767073;7;254.79426090018893;247.7883291713819;
25000;131;186.85;100;224.60991162489242;208.19288301899687;9;254.79426090018893;247.7883291713819;
25000;150;91.58;100;212.82168668800273;199.59068014115346;7;254.79426090018893;247.7883291713819;
25000;153;40.97;100;206.7476635291806;199.5154089413711;5;254.79426090018893;247.7883291713819;
25000;157;104.21;100;313.55593594890905;162.8739411588075;7;254.79426090018893;247.7883291713819;
25000;158;78.23;100;158.7100534263224;267.03986960159955;6;254.79426090018893;247.7883291713819;
25000;161;107.07;100;208.44018602969783;158.3491209158222;7;254.79426090018893;247.7883291713819;
25000;167;96.58;100;308.1634466124378;213.57147027233435;7;254.79426090018893;247.7883291713819;
25000;175;174.82;100;217.95721220322704;304.71547644061735;8;254.79426090018893;247.7883291713819;
25000;181;37.25;100;269.47961587390955;337.7645211252078;5;254.79426090018893;247.7883291713819;
25000;185;34.37;100;175.11083050635935;195.93758284389028;4;254.79426090018893;247.7883291713819;
25000;192;166.64;100;301.06403690693116;294.88293549738273;7;254.79426090018893;247.7883291713819;
25000;225;84.45;100;222.166053755662;259.2269161643186;6;254.79426090018893;247.7883291713819;
25000;230;72.45;100;230.43240068308057;315.95668057512074;5;254.79426090018893;247.7883291713819;
25000;236;105.69;100;200.81237451582524;202.33606316915743;7;254.79426090018893;247.7883291713819;
25000;237;115.38;100;197.07396069800564;236.560067050851;5;254.79426090018893;247.7883291713819;
25000;245;75.05;100;259.5013533437954;262.4564870553946;8;254.79426090018893;247.7883291713819;
25000;248;94.39;100;169.67259320235496;268.0510133458841;6;254.79426090018893;247.7883291713819;
25000;274;74.86;100;312.36261331094175;281.64051523664415;5;254.79426090018893;247.7883291713819;
25000;288;101.35;100;316.0610800869482;294.18424259886024;8;254.79426090018893;247.7883291713819;
25000;298;66.75;100;275.31902347126913;207.25133103748828;6;254.79426090018893;247.7883291713819;
25000;301;71.07;100;191.4846617434407;193.2474591873369;5;254.79426090018893;247.7883291713819;
25000;303;53.55;100;275.19096583447913;240.52612300957898;5;254.79426090018893;247.7883291713819;
25000;307;76.33;100;273.2921377905553;243.33196817143045;6;254.79426090018893;247.7883291713819;
