time;cell.id;size;surface;cell.x;cell.y;neighbors;center.x;center.y;
0;6;83.12;100;342.22104987773395;233.3516372551202;8;251.16295442373868;251.17174922420142;
0;13;63.71;100;275.19361762349024;301.2759697204902;5;251.16295442373868;251.17174922420142;
0;25;128.26;100;232.58240943315224;256.48474109477684;7;251.16295442373868;251.17174922420142;
0;26;87.85;100;276.6183311940936;316.79085078569113;7;251.16295442373868;251.17174922420142;
0;27;110.04;100;230.88329253014217;170.13815002949818;5;251.16295442373868;251.17174922420142;
0;31;122.69;100;210.19130867533298;219.71628956081824;9;251.16295442373868;251.17174922420142;
0;42;90.67;100;279.8653907451569;176.02874782977162;6;251.16295442373868;251.17174922420142;
0;46;73.32;100;343.75413851591986;216.48331155931643;7;251.16295442373868;251.17174922420142;
0;78;29.98;100;186.7482492779059;216.16777206866266;4;251.16295442373868;251.17174922420142;
0;87;27.72;100;310.870314378464;287.4280037157683;4;251.16295442373868;251.17174922420142;
0;91;100.52;100;347.36341555785845;265.42845414283755;5;251.16295442373868;251.17174922420142;
0;100;312.85;100;222.38477421641667;188.67838015574512;7;251.16295442373868;251.17174922420142;
0;104;74.49;100;277.96335694201815;232.0584776542749;4;251.16295442373868;251.17174922420142;
0;109;89.42;100;261.9805898368315;166.01380305427782;9;251.16295442373868;251.17174922420142;
0;117;63.17;100;224.73947752110192;161.73282719376715;5;251.16295442373868;251.17174922420142;
0;129;127.58;100;324.79320172880443;255.09453726770448;7;251.16295442373868;251.17174922420142;
0;142;47.11;100;325.52252061664797;211.60921907177575;6;251.16295442373868;251.17174922420142;
0;143;112.65;100;333.460085562716;202.8157203667056;8;251.16295442373868;251.17174922420142;
0;149;161.55;100;273.02536118786446;197.7985463056049;7;251.16295442373868;251.17174922420142;
0;158;45.84;100;322.8390060177284;220.5852087146636;5;251.16295442373868;251.17174922420142;
0;164;30.61;100;330.09407627260043;196.88700509391822;4;251.16295442373868;251.17174922420142;
0;172;175.28;100;272.2675179849418;238.43596608767348;8;251.16295442373868;251.17174922420142;
0;175;76.95;100;252.74658159422148;179.07910867481624;6;251.16295442373868;251.17174922420142;
0;179;100.21;100;282.4041232483634;295.34337450435646;6;251.16295442373868;251.17174922420142;
0;181;95.4;100;327.55164673908996;230.98678200527033;8;251.16295442373868;251.17174922420142;
0;203;156.67;100;198.8270617625989;335.06077960710934;6;251.16295442373868;251.17174922420142;
0;206;100.05;100;312.62551279430704;210.63713240147686;7;251.16295442373868;251.17174922420142;
0;207;49.81;100;321.5237793223963;208.68838983198802;5;251.16295442373868;251.17174922420142;
0;222;62.46;100;210.62969572400047;239.27184199787266;6;251.16295442373868;251.17174922420142;
0;223;140.15;100;179.48065288562753;207.22888198075407;9;251.16295442373868;251.17174922420142;
