"Time"	"xCenter"	"yCenter"	"MaximalerRadius"	"DurchschnittRadius"	"EightyProzentRadius"	"AnzahlZellenSystem"	"Abdeckung"
"1"	1	25.088	24.96	9.99006226206824	6.63035711385553	8.97247702699762	125	0.05
"2"	25000	25.6088888888889	24.9244444444444	12.9977266768244	6.95450687663028	9.39141504477413	225	0.09
"3"	50000	25.6279761904762	24.9672619047619	13.9481248841357	7.32684511504406	9.82690413743331	336	0.1344
"4"	75000	25.6930022573363	24.9864559819413	15.0295294707073	8.14940814210367	10.978825603922	443	0.1772
"5"	1e+05	25.6625	24.7821428571429	18.0962883956622	9.10672880022152	12.1980945578331	560	0.224
"6"	125000	25.5974025974026	24.8831168831169	19.1048142662987	10.1025213848275	13.5107136264235	693	0.2772
"7"	150000	26.0403916768666	24.8261933904529	20.5113639417616	10.9582095831959	14.7162893395865	817	0.3268
"8"	175000	26.1854583772392	24.8893572181243	21.2552667040963	11.8064580874157	15.8348050764364	949	0.3796
"9"	2e+05	26.2884972170686	24.930426716141	23.1145197006842	12.5583086774058	16.7891800962153	1078	0.4312
"10"	225000	26.4805510534846	25.0551053484603	24.6660140258648	13.4038435387142	17.9201523136727	1234	0.4936
"11"	250000	26.375	25.2116477272727	25.2505776124123	14.2967238557745	19.0775382378074	1408	0.5632
"12"	275000	26.470777135517	25.3725112395633	26.7233037293093	15.0356951275491	20.0299733036632	1557	0.6228
"13"	3e+05	26.1017929438982	25.257952573742	28.0828935167685	15.8210064854602	21.1033695171518	1729	0.6916
"14"	325000	25.9416445623342	25.3978779840849	28.8855312196061	16.4837424484795	22.0000582056887	1885	0.754
"15"	350000	25.8006872852234	25.2101129111438	29.4926486208785	17.0947018450128	22.8143652616436	2037	0.8148
"16"	375000	25.4956079519186	25.0124826629681	30.231290785535	17.6113500837925	23.5174129991603	2163	0.8652
"17"	4e+05	25.2401766004415	24.7452538631347	31.5419524732397	18.0358780097119	24.0415997509212	2265	0.906
