"Time"	"xCenter"	"yCenter"	"MaximalerRadius"	"DurchschnittRadius"	"EightyProzentRadius"	"AnzahlZellenSystem"	"Abdeckung"
"1"	1	24.792	25.8	10.6652362374211	6.79424748318635	8.80518392766443	125	0.05
"2"	25000	24.5666666666667	25.3833333333333	12.4539708080953	7.11846035001299	9.53422198655396	300	0.12
"3"	50000	24.3008298755187	25.0684647302905	15.4821460329095	8.51520559240771	11.4465997839625	482	0.1928
"4"	75000	24.5165165165165	25.1366366366366	17.4482553580139	9.91222032066725	13.3266940460724	666	0.2664
"5"	1e+05	24.3310423825888	25.3413516609393	20.5474444428301	11.3136051259289	15.1477410729976	873	0.3492
"6"	125000	24.7004444444444	25.6693333333333	22.1152327236173	12.7746896665895	17.0745023216158	1125	0.45
"7"	150000	25.0021536252692	25.5721464465183	25.0640959702232	14.1470843884402	18.8757985179546	1393	0.5572
"8"	175000	25.1038882138518	25.8232077764277	25.9944055508149	15.3817595943478	20.4745821057921	1646	0.6584
"9"	2e+05	25.2040185471406	25.6950025759918	27.8259785976132	16.6650533941984	22.2676028328032	1941	0.7764
"10"	225000	25.1171875	25.2196691176471	30.3915236212277	17.6420910137678	23.5256126523136	2176	0.8704
"11"	250000	25.0659482758621	25.0762931034483	31.7905700204717	18.2720245032429	24.2577360035849	2320	0.928
