"Time"	"xCenter"	"yCenter"	"MaximalerRadius"	"DurchschnittRadius"	"EightyProzentRadius"	"AnzahlZellenSystem"	"Abdeckung"
"1"	1	24.832	24.872	10.1088381132552	6.6769759170039	8.87359047961985	125	0.05
"2"	25000	24.7675840978593	25.3363914373089	13.2121789180856	7.17583803504218	9.61310692069455	327	0.1308
"3"	50000	24.6714876033058	25.5661157024793	14.8271967261272	8.39323690709898	11.2521209363032	484	0.1936
"4"	75000	24.7858267716535	25.6062992125984	16.8723578978435	9.60378672013629	12.7992711871687	635	0.254
"5"	1e+05	24.8484107579462	25.721271393643	18.8045001632992	10.8636744184754	14.4541407502047	818	0.3272
"6"	125000	24.9218900675024	25.8090646094503	21.1342800621019	12.2407842975462	16.3043951133257	1037	0.4148
"7"	150000	24.650868878357	25.5244865718799	23.5066555571275	13.5073515404797	17.9993104800244	1266	0.5064
"8"	175000	24.7472167648985	25.7269155206287	24.7366542449238	14.8129757703177	19.7882114919844	1527	0.6108
"9"	2e+05	24.8047830923248	25.4115684093437	28.6866687164148	16.0600505615692	21.5003308787627	1798	0.7192
"10"	225000	25.0300970873786	24.9368932038835	29.815957071162	17.1517763886931	22.9612809373294	2060	0.824
"11"	250000	25.0092715231788	24.4547461368653	29.8627661973058	17.9877698088609	23.9899959210646	2265	0.906
