"Time"	"xCenter"	"yCenter"	"MaximalerRadius"	"DurchschnittRadius"	"EightyProzentRadius"	"AnzahlZellenSystem"	"Abdeckung"
"1"	1	25.656	24.984	10.3629432112697	6.40207371541551	8.71175022598788	125	0.05
"2"	25000	25.8708333333333	25.3458333333333	12.1639337684082	6.82158322025732	9.25938900372061	240	0.096
"3"	50000	25.6984924623116	25.6030150753769	12.7619196940712	7.71455865495304	10.3347129989364	398	0.1592
"4"	75000	25.5804066543438	25.9316081330869	16.0688087307951	8.82819735346399	11.78988712525	541	0.2164
"5"	1e+05	25.4866071428571	25.8005952380952	17.8948582987532	9.83338548300678	13.0778256969967	672	0.2688
"6"	125000	25.6650660264106	26.0672268907563	19.5022457316291	10.9816573554411	14.6503142022247	833	0.3332
"7"	150000	25.7021912350598	26.0866533864542	24.0519147937199	12.0610014500552	16.0548295989566	1004	0.4016
"8"	175000	25.5989974937343	26.0743525480368	23.948132106596	13.1709485991598	17.5648481883425	1197	0.4788
"9"	2e+05	25.5604002859185	26.0285918513224	25.3176460299744	14.2079083070497	18.9540375087454	1399	0.5596
"10"	225000	25.5425	26.084375	26.6181362118129	15.1941068732245	20.2341648058581	1600	0.64
"11"	250000	25.1421568627451	25.8676470588235	28.1260900510707	16.2301405965897	21.6789968020951	1836	0.7344
"12"	275000	25.2619512195122	25.3765853658537	28.5543332468874	17.1223188327703	22.8727059807452	2050	0.82
"13"	3e+05	25.2687244666364	25.0812528370404	30.3655638297875	17.7395904022173	23.6897179549936	2203	0.8812
"14"	325000	25.1372464393612	25.0565386275356	32.6049783641261	18.2389435801036	24.2530453255859	2317	0.9268
