"Time"	"xCenter"	"yCenter"	"MaximalerRadius"	"DurchschnittRadius"	"EightyProzentRadius"	"AnzahlZellenSystem"	"Abdeckung"
"1"	1	25.12	25.112	10.0001471989166	6.58652474399103	8.95828912237153	125	0.05
"2"	25000	24.9331210191083	25.2611464968153	14.0831039472021	7.08469265482118	9.48898430587416	314	0.1256
"3"	50000	24.7127882599581	25.1781970649895	16.1489720164625	8.40941939777713	11.1566410226182	477	0.1908
"4"	75000	24.8883994126285	25.3303964757709	19.1825154744903	10.0008470812571	13.2861769361834	681	0.2724
"5"	1e+05	24.6332970620239	25.1545157780196	21.0218426259235	11.6112086576774	15.5103784317944	919	0.3676
"6"	125000	24.6996644295302	25.4748322147651	23.344305658648	13.1741216227711	17.6047267897602	1192	0.4768
"7"	150000	24.802294197031	25.3900134952767	26.1503149386461	14.7028978613774	19.6409978349314	1482	0.5928
"8"	175000	24.8673245614035	25.3695175438597	29.5499981658419	16.2537345704393	21.762034912459	1824	0.7296
"9"	2e+05	24.9972183588317	25.3736671302735	30.8515910990202	17.6225574094799	23.5428390879522	2157	0.8628
"10"	225000	24.8412090251171	25.0813111962537	32.6201793410698	18.4012784361128	24.4381980827334	2349	0.9396
