"Time"	"xCenter"	"yCenter"	"MaximalerRadius"	"DurchschnittRadius"	"EightyProzentRadius"	"AnzahlZellenSystem"	"Abdeckung"
"1"	1	25.384	24.584	10.4652048236047	6.71105504958328	8.59258471008578	125	0.05
"2"	25000	25.1660899653979	24.5951557093426	11.6295678379759	6.81036999331791	8.98139929071135	289	0.1156
"3"	50000	25.1833740831296	24.6552567237164	13.9850917705004	7.70684788394277	10.2503338675652	409	0.1636
"4"	75000	25.1509433962264	25.0754716981132	15.0235723171654	8.75442942617953	11.6865585052829	530	0.212
"5"	1e+05	24.9513991163476	25.0044182621502	17.0014127925442	9.90091423412868	13.1647886393002	679	0.2716
"6"	125000	25.1021897810219	24.7712895377129	18.5991648004841	10.8651132282543	14.4838857311878	822	0.3288
"7"	150000	25.3121212121212	24.8636363636364	20.1574322595523	11.8968181008826	15.914762048363	990	0.396
"8"	175000	25.57917383821	24.9113597246127	23.321056981724	12.90312914857	17.2032227382845	1162	0.4648
"9"	2e+05	25.7323636363636	24.8909090909091	25.6231266819387	14.0750438089428	18.7240798549147	1375	0.55
"10"	225000	25.8372093023256	24.7152734129478	26.8396915186021	15.1165003263194	20.1499586138516	1591	0.6364
"11"	250000	25.8782751091703	24.8335152838428	27.5326911929819	16.2011022979645	21.6253571352629	1832	0.7328
"12"	275000	25.6275760549558	24.8650637880275	28.752674298392	17.0624605537895	22.7864577789563	2038	0.8152
"13"	3e+05	25.16985428051	24.8155737704918	31.3632142158858	17.7250352778355	23.6323352956349	2196	0.8784
"14"	325000	24.9247079186499	24.7607096495024	32.6436341290326	18.2165945313691	24.2490452544702	2311	0.9244
