"Time"	"xCenter"	"yCenter"	"MaximalerRadius"	"DurchschnittRadius"	"EightyProzentRadius"	"AnzahlZellenSystem"	"Abdeckung"
"1"	1	25.296	25.328	10.3407543245162	6.44540539657431	8.71568700677118	125	0.05
"2"	25000	25.5836177474403	24.8839590443686	12.3652800317597	6.79303895510279	9.11955930228708	293	0.1172
"3"	50000	25.1553398058252	24.9660194174757	13.8415458649451	7.74481611819876	10.2817608182457	412	0.1648
"4"	75000	25.2786885245902	24.8360655737705	17.242426253324	8.94998405897159	11.9193856764766	549	0.2196
"5"	1e+05	25.5215577190542	25.4561891515994	17.7993848320185	10.1917700522893	13.5538494440346	719	0.2876
"6"	125000	25.501138952164	25.1845102505695	21.4073303977937	11.2503797593671	14.9401384041376	878	0.3512
"7"	150000	25.475117370892	25.0450704225352	24.0147562767732	12.3989878530436	16.5524510693647	1065	0.426
"8"	175000	25.5290836653386	24.7434262948207	26.4940635053474	13.4780313534208	17.9053271310747	1255	0.502
"9"	2e+05	25.5153949129853	24.7576974564926	26.5122861519683	14.7071055899215	19.5607824120129	1494	0.5976
"10"	225000	25.3661417322835	25.1186726659168	27.6820225903164	15.9889587254389	21.3475630150561	1778	0.7112
"11"	250000	25.1489572989076	24.9925521350546	29.1087131147948	16.9508604317176	22.6986300207762	2014	0.8056
"12"	275000	25.1632747456059	24.9024051803885	30.4326665232771	17.5626201882802	23.4179559468193	2162	0.8648
"13"	3e+05	25.0985113835377	24.6322241681261	31.5492352604095	18.0800729644557	24.1068031539077	2284	0.9136
