"Time"	"xCenter"	"yCenter"	"MaximalerRadius"	"DurchschnittRadius"	"EightyProzentRadius"	"AnzahlZellenSystem"	"Abdeckung"
"1"	1	24.856	24.256	10.4792305061011	6.57209793170469	8.50401505172704	125	0.05
"2"	25000	25.09375	24.1631944444444	12.5355330224073	6.9147111736629	9.10170187628408	288	0.1152
"3"	50000	25.2853828306264	24.445475638051	14.4931885281969	7.9473147227331	10.6544146172762	431	0.1724
"4"	75000	25.0033613445378	24.5243697478992	16.7787185177896	9.32413383464888	12.4880857562526	595	0.238
"5"	1e+05	25.2761664564943	24.5359394703657	18.6960574951617	10.7537859994261	14.3585528083495	793	0.3172
"6"	125000	25.4788732394366	24.7334004024145	21.3287148468312	12.0171892007274	16.1134244417121	994	0.3976
"7"	150000	25.4617244157937	24.8468976631749	23.5530956327907	13.3572122702086	17.8528693950294	1241	0.4964
"8"	175000	25.6313301823092	24.7022282241729	24.7552177174037	14.5730355248548	19.4575423977549	1481	0.5924
"9"	2e+05	25.3880597014925	24.6934557979334	26.9140958437641	15.7824711411266	21.1100123017784	1742	0.6968
"10"	225000	25.472319201995	24.6104738154613	27.6358806331783	16.9040990468492	22.6166304560217	2005	0.802
"11"	250000	25.2975056689342	24.4235827664399	29.583961687474	17.7381335612813	23.6906440771527	2205	0.882
"12"	275000	25.1809238665526	24.3669803250642	32.1650695984492	18.3351247614729	24.4052908334415	2338	0.9352
