"Time"	"xCenter"	"yCenter"	"MaximalerRadius"	"DurchschnittRadius"	"EightyProzentRadius"	"AnzahlZellenSystem"	"Abdeckung"
"1"	1	24.616	25.112	10.2520241903733	6.21499103170353	8.58323948168755	125	0.05
"2"	25000	24.7110266159696	24.958174904943	11.3495149983028	6.64745339904192	8.85678662969385	263	0.1052
"3"	50000	24.9335106382979	25.0558510638298	12.9765372461206	7.39466372480027	9.93366764807983	376	0.1504
"4"	75000	24.8565488565489	25.2432432432432	15.2439182234502	8.34503010239463	11.1396687346804	481	0.1924
"5"	1e+05	24.757071547421	25.3311148086522	15.9285718129926	9.28630154073713	12.393597684385	601	0.2404
"6"	125000	24.4049930651872	25.2662968099861	18.4497062345783	10.2039843086984	13.5872577862701	721	0.2884
"7"	150000	24.6412037037037	25.0983796296296	19.5894668031077	11.1668533615376	14.9259588190205	864	0.3456
"8"	175000	24.6023278370514	24.9456838021338	20.7044953414991	12.209235020773	16.3573422440781	1031	0.4124
"9"	2e+05	24.4290456431535	25.0970954356846	21.904378704787	13.1664053222684	17.6110389929025	1205	0.482
"10"	225000	23.9283646888567	24.9428364688857	23.4794550679023	14.0775950812098	18.8774631866624	1382	0.5528
"11"	250000	23.7326984126984	24.7498412698413	25.3041322493763	15.013811557048	20.0669845965628	1575	0.63
"12"	275000	23.7444071588367	24.5363534675615	27.3179470072954	16.0069247436653	21.3984408590672	1788	0.7152
"13"	3e+05	23.5356425702811	24.695281124498	29.2808593176409	16.8643967922817	22.5537343075336	1992	0.7968
"14"	325000	23.7289325842697	24.7078651685393	30.2166586629472	17.4522448151509	23.326790550401	2136	0.8544
"15"	350000	23.8645648312611	24.5688277087034	30.8618935335857	17.9363310836075	23.907440446707	2252	0.9008
