"Time"	"xCenter"	"yCenter"	"MaximalerRadius"	"DurchschnittRadius"	"EightyProzentRadius"	"AnzahlZellenSystem"	"Abdeckung"
"1"	1	24.72	24.728	10.0008191664483	6.42935411311938	8.8122859690321	125	0.05
"2"	25000	24.6518518518519	24.7740740740741	13.2389027473337	6.80036997026093	9.16606208256899	270	0.108
"3"	50000	25.218009478673	24.9075829383886	13.7590694894925	7.86038193038782	10.442991383989	422	0.1688
"4"	75000	25.0478723404255	24.7482269503546	16.6178919815895	9.09251771243239	12.0793068120944	564	0.2256
"5"	1e+05	25.2990264255911	25.0472878998609	18.0740594535999	10.223091644837	13.6593209689406	719	0.2876
"6"	125000	25.4064949608063	25.2161254199328	20.5639218604057	11.3987879906961	15.2276958541558	893	0.3572
"7"	150000	25.4197530864198	25.1671415004748	21.4803505201708	12.3599275163419	16.5565291909044	1053	0.4212
"8"	175000	25.3481308411215	25.0420560747664	24.266849262765	13.6284481035278	18.1885650444284	1284	0.5136
"9"	2e+05	25.2475442043222	24.8880157170923	25.398690221705	14.8281565150071	19.8794783996409	1527	0.6108
"10"	225000	25.1618398637138	25.0147643384441	26.6815245543851	15.8922734089127	21.2158200676675	1761	0.7044
"11"	250000	24.8107700050327	25.035732259688	28.2325226184516	16.8265433932023	22.5142541379969	1987	0.7948
"12"	275000	24.6321575813101	25.0568025652771	30.1962236020676	17.641733416823	23.5888047409544	2183	0.8732
"13"	3e+05	24.6568839015969	25.0453172205438	31.6312136913592	18.2238535623925	24.3109401462093	2317	0.9268
