"Time"	"xCenter"	"yCenter"	"MaximalerRadius"	"DurchschnittRadius"	"EightyProzentRadius"	"AnzahlZellenSystem"	"Abdeckung"
"1"	1	25.16	25.144	10.1144617256679	6.85936371545858	8.88945082668215	125	0.05
"2"	25000	25.0652173913043	25.0978260869565	12.7625776576994	6.96066193215545	9.30128073178193	276	0.1104
"3"	50000	24.8377088305489	25.0739856801909	14.0385022349769	7.85330283478593	10.4734383158819	419	0.1676
"4"	75000	25.2717391304348	24.6739130434783	16.6049285791627	8.9574803218501	11.9775950655328	552	0.2208
"5"	1e+05	25.3565088757396	24.7144970414201	16.5813852958216	9.85761119491357	13.1819886032264	676	0.2704
"6"	125000	25.3731884057971	24.8526570048309	20.9984267602206	10.9355015314988	14.5977999079705	828	0.3312
"7"	150000	25.4056224899598	24.9779116465863	21.7498639941674	11.9954458290862	15.965083557618	996	0.3984
"8"	175000	25.2580101180438	25.0193929173693	23.4644325066911	13.0671786067556	17.3402464221473	1186	0.4744
"9"	2e+05	25.2211609110948	24.6407053637032	24.5798981283396	14.0010642538446	18.6806619376075	1361	0.5444
"10"	225000	25.1370814908402	24.5900189513582	25.9954540024984	15.0672298554821	20.0782711046586	1583	0.6332
"11"	250000	24.9237057220708	24.7564032697548	28.8770820657264	16.2208879165697	21.6409588567218	1835	0.734
"12"	275000	24.8313840155945	24.7441520467836	32.4843391665094	17.1471963479449	22.895353313839	2052	0.8208
"13"	3e+05	24.9896999552172	24.5624720107479	32.9342374347458	17.8897224450495	23.8245161351898	2233	0.8932
"14"	325000	25.0012760527435	24.6797107613781	33.7346917351766	18.4071920364915	24.4540401008564	2351	0.9404
